"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"442.152208171763","BETA-D-GALACTOSYL-ETCETERA-GLUCOSAMINE","M+CH3COO[-]","0.00384747903706284"
"442.152208171763","DIHYDROFOLATE","M-H[-]","0.00415319543304804"
"254.073072947611","CPD-13403","M+Cl37[-]","0.000916962110977693"
"480.490950519488","CPD-14270","M(C13)-H[-]","0.00419568765806844"
"273.208054145992","CPD-7836","M+HCOO[-]","0.0014790029919709"
"243.197253039595","CPD-7836","M-H+O[-]","0.000689363365012241"
"215.165466190168","DODECANOATE","M-H+O[-]","0.00020264233799594"
"455.151909405817","5-10-METHENYL-THF","M-H[-]","0.00397060261298066"
"564.217141523701","TAUROLITHOCHOLATE","M+Br81[-]","0.0010027264989958"
"227.20203707733","CPD-7836","M-H[-]","0.000383401100009451"
"189.104299790505","CPD-12018","M-H[-]","0.000963175375005676"
"423.15108274077","CPD-316","M+HCOO[-]","0.000496718830049758"
"301.239442788582","CPD6666-1","M+Na-2H[-]","0.000130971322050755"
"301.239442788582","PALMITATE","M+HCOO[-]","0.00156751718196801"
"143.107289424076","CPD-195","M-H[-]","0.00046386695399292"
"143.107289424076","CPD-371","M-H+O[-]","0.000459244853999508"
"251.165962870988","CPD-7204","M+CH3COO[-]","0.00125260688801632"
"149.023978285799","CPD-782","M-H2O-H[-]","0.000403992630992889"
"149.023978285799","DIHYDROXYPHENYLGLYCOLALDEHYDE","M-H2O-H[-]","0.000403992630992889"
"149.023978285799","HOMOGENTISATE","M-H2O-H[-]","0.000403992630992889"
"177.055484724208","1-INDANONE","M+HCOO[-]","0.000324845307972055"
"115.039439446889","2-KETO-ISOVALERATE","M-H[-]","0.000628209441003946"
"485.281025586451","CPD-7238","M+Br81[-]","0.000705198549042052"
"485.281025586451","GLYCOCHOLIC_ACID","M+Na-2H[-]","0.00454040189100624"
"546.222768586364","GLYCOCHOLIC_ACID","M+Br81[-]","0.00256953173595775"
"174.055835429697","3-INDOLYLGLYCOLALDEHYDE","M-H[-]","0.000216641832992082"
"174.055835429697","5-HYDROXYINDOLE_ACETALDEHYDE","M-H[-]","0.000216641832992082"
"174.055835429697","CPD-11715","M-H2O-H[-]","0.000181328132981662"
"174.055835429697","INDOLE_ACETALDEHYDE","M-H+O[-]","0.000212019732998669"
"174.055835429697","INDOLE_ACETATE_AUXIN","M-H[-]","0.000216641832992082"
"151.039777863057","34-DIHYDROXYPHENYLACETALDEHYDE","M-H[-]","0.00028979327299794"
"151.039777863057","CPD-11495","M-H[-]","0.00028979327299794"
"151.039777863057","CPD-11878","M-H2O-H[-]","0.00025447957298752"
"151.039777863057","CPD-6442","M-H[-]","0.00028979327299794"
"151.039777863057","HYDRPHENYLAC-CPD","M-H+O[-]","0.000285171173004528"
"151.039777863057","PHENYLACETATE","M-H+O[-]","0.000285171173004528"
"269.140552705369","CPD-731","M+CH3COO[-]","0.00166326126901595"
"134.04671519178","C00147","M-H[-]","0.000503527949973659"
"134.04671519178","HOMO-SER","M-H+O[-]","0.000838498150017131"
"134.04671519178","THR","M-H+O[-]","0.000838498150017131"
"619.23069048487","C00486","M+Cl[-]","0.00169442412993703"
"325.185545572011","C02838","M+Cl37[-]","0.00216211541101075"
"438.152768127803","METHYLENE-THF","M-H2O-H[-]","0.000336912726993432"
"825.813355544263","CPD-11400","M-H[-]","0.00149285716690883"
"825.813355544263","CPD-11402","M-H[-]","0.00149285716690883"
"115.075782750462","C02373","M-H+O[-]","0.000665790068012484"
"115.075782750462","TRANS-2-HEXENOL","M-H+O[-]","0.000665790068012484"
"135.044624430597","HYDRPHENYLAC-CPD","M-H[-]","0.000528603633000557"
"135.044624430597","C00601","M-H+O[-]","0.000523981533007145"
"135.044624430597","PHENYLACETATE","M-H[-]","0.000528603633000557"
"277.21812345824","CPD-8117","M-H[-]","0.000819717809974918"
"277.21812345824","LINOLENIC_ACID","M-H[-]","0.000819717809974918"
"309.208352553245","CPD-13089","M-H+O[-]","0.0012241907149928"
"309.208352553245","CPD-13090","M-H+O[-]","0.0012241907149928"
"309.208352553245","CPD-13091","M-H+O[-]","0.0012241907149928"
"309.208352553245","CPD-730","M-H+O[-]","0.0012241907149928"
"201.186087513036","CPD-7867","M-H+O[-]","8.85231060010483e-05"
"335.224166830755","DEHYDROSPHINGANINE","M+K-2H[-]","0.000790327195034024"
"335.224166830755","C00319","M+K-2H[-]","0.000790327195034024"
"335.224166830755","17-BETA-HYDROXY-5ALPHA-ANDROSTAN-3-O","M+HCOO[-]","0.00194162355495564"
"335.224166830755","5Z13E-15S-9-ALPHA11-ALPHA15-TRIHY","M-H2O-H[-]","0.00141909562501041"
