feature_identifier	mz	mummichogID_hsa_mfn
Row.1076_.	114.892854806918	
Row.1095_.	685.670375800139	
Row.1096_.	360.819037514443	
Row.1115_.	344.844026544724	
Row.1119_.	334.794678780653	
Row.1121_.	605.314889812287	
Row.1144_.	241.140662041535	
Row.1147_.	456.720147584578	
Row.1162_.	319.655543073585	
Row.1177_.	516.797173170469	
Row.1224_.	474.691116055421	
Row.1246_.	350.193560715714	
Row.1264_.	213.109482129169	C06423
Row.1276_.	448.667545060828	
Row.1282_.	634.591422461772	
Row.1285_.	650.612842547716	
Row.1296_.	446.670345674577	
Row.1306_.	165.047922853373	
Row.1308_.	371.276885333159	
Row.1320_.	611.635751619535	
Row.1322_.	498.782747153891	
Row.1356_.	542.746882733184	
Row.1372_.	498.735658591926	
Row.1396_.	474.551201046844	
Row.1430_.	634.638700085016	
Row.1433_.	338.805589232981	
Row.1439_.	655.62340423961	
Row.1494_.	655.35239885058	
Row.1518_.	80.9348364192531	
Row.1537_.	572.774383870077	
Row.1547_.	576.67923908422	
Row.1564_.	861.062258953432	
Row.1574_.	81.0315932361914	C00207,C00479
Row.1586_.	378.776227506504	
Row.1602_.	280.846958119621	
Row.1607_.	154.880118474199	
Row.1629_.	389.250841649849	C05963,CE3481
Row.1658_.	366.826124770458	
Row.1678_.	374.782075166301	
Row.1695_.	476.736291551777	
Row.1714_.	667.784565057422	
Row.1715_.	442.821127899762	
Row.1720_.	82.9592237468711	
Row.1728_.	518.720184943043	
Row.1752_.	379.694893450112	
Row.1753_.	374.734706601655	
Row.1768_.	619.58179941729	
Row.1774_.	213.109297432601	C06423
Row.1778_.	262.906482768821	
Row.1785_.	692.998324619714	
Row.1791_.	213.145844042945	
Row.1800_.	857.565680399809	
Row.1849_.	256.820325938479	
Row.1851_.	298.818067674907	
Row.1860_.	74.0606152181238	C01888,C02229,C02946,C03239,C04076,C05665,C00047,C00188,C00441,C03214,C03508,C05519
Row.1886_.	859.897984695107	
Row.1889_.	482.743648386277	
Row.1895_.	550.60779879197	
Row.1916_.	390.708718843307	
Row.1919_.	273.253368967042	
Row.1920_.	454.723108539974	
Row.1932_.	142.900403524314	
Row.1944_.	663.368055899457	
Row.1947_.	610.763080157701	
Row.1953_.	632.594215587044	
Row.1981_.	438.731908811981	
Row.1984_.	278.880331077659	
Row.1989_.	402.802695189965	
Row.1991_.	608.567049882975	
Row.2023_.	296.219780307325	
Row.2024_.	629.336882131674	
Row.2035_.	213.145807516104	
Row.2038_.	320.865164332965	
Row.2050_.	387.27185536765	
Row.2065_.	412.718198279885	
Row.2076_.	707.394030987682	
Row.2077_.	260.861964341759	
Row.2081_.	255.192989514909	
Row.2087_.	539.269393947769	C00486,C00500
Row.2117_.	196.864805373731	
Row.2123_.	693.333051809788	
Row.2124_.	544.61666771119	
Row.2126_.	297.239985183156	C14762,C14825,C14826,C06426,C06427
Row.2136_.	548.610732701315	
Row.2170_.	460.761150540857	
Row.2174_.	552.604914068756	
Row.2179_.	254.823289502943	
Row.2180_.	620.580004966048	
Row.2197_.	164.929749758921	C05697
Row.2216_.	380.771916201429	
Row.2251_.	224.885269386639	
Row.2287_.	530.77450998455	
Row.2306_.	566.582306436115	
Row.2323_.	322.86199962951	
Row.2348_.	378.823721313537	
Row.2366_.	473.914713244023	
Row.2382_.	96.922065926732	
Row.2397_.	415.303250962628	
Row.2400_.	574.635080464314	
Row.2422_.	392.201468313705	C08012
Row.2424_.	375.235279398194	
Row.2446_.	202.855943796485	
Row.2518_.	514.678823560843	
Row.2539_.	380.820659289438	
Row.2543_.	433.741559829852	
