Metabolite	feature_identifier	Edge_Type	Display_Name
HMDB0038460	Row.1392_90292	mz_met	mz244.0944
HMDB0040036	Row.1392_90292	mz_met	mz244.0944
HMDB0029555	Row.1392_90292	mz_met	mz244.0944
HMDB0031371	Row.2066_89976	mz_met	mz547.3089
HMDB0030737	Row.2066_89976	mz_met	mz547.3089
HMDB0034677	Row.2066_89976	mz_met	mz547.3089
HMDB0035065	Row.2066_89976	mz_met	mz547.3089
HMDB0035096	Row.2066_89976	mz_met	mz547.3089
HMDB0060159	Row.2066_89976	mz_met	mz547.3089
HMDB0133009	Row.1406_70989	mz_met	mz186.0886
HMDB0015495	Row.1406_70989	mz_met	mz186.0886
HMDB0034881	Row.1406_70989	mz_met	mz186.0886
HMDB0030988	Row.1406_70989	mz_met	mz186.0886
HMDB0030992	Row.1406_70989	mz_met	mz186.0886
HMDB0039661	Row.1406_70989	mz_met	mz186.0886
HMDB0040015	Row.1406_70989	mz_met	mz186.0886
HMDB0040022	Row.1406_70989	mz_met	mz186.0886
HMDB0040023	Row.1406_70989	mz_met	mz186.0886
HMDB0040024	Row.1406_70989	mz_met	mz186.0886
HMDB0040025	Row.1406_70989	mz_met	mz186.0886
HMDB0040026	Row.1406_70989	mz_met	mz186.0886
HMDB0041927	Row.1406_70989	mz_met	mz186.0886
HMDB0061786	Row.1406_70989	mz_met	mz186.0886
HMDB0013674	Row.1406_70989	mz_met	mz186.0886
HMDB0013675	Row.1406_70989	mz_met	mz186.0886
HMDB0029750	Row.1406_70989	mz_met	mz186.0886
HMDB0030776	Row.1406_70989	mz_met	mz186.0886
HMDB0031256	Row.1406_70989	mz_met	mz186.0886
HMDB0032651	Row.1406_70989	mz_met	mz186.0886
HMDB0034355	Row.1406_70989	mz_met	mz186.0886
HMDB0059735	Row.1406_70989	mz_met	mz186.0886
HMDB0124831	Row.1406_70989	mz_met	mz186.0886
HMDB0029306	Row.1406_70989	mz_met	mz186.0886
HMDB0030540	Row.1406_70989	mz_met	mz186.0886
HMDB0032074	Row.1406_70989	mz_met	mz186.0886
HMDB0032076	Row.1406_70989	mz_met	mz186.0886
HMDB0032148	Row.1406_70989	mz_met	mz186.0886
HMDB0032150	Row.1406_70989	mz_met	mz186.0886
HMDB0032151	Row.1406_70989	mz_met	mz186.0886
HMDB0032619	Row.1406_70989	mz_met	mz186.0886
HMDB0033944	Row.1406_70989	mz_met	mz186.0886
HMDB0041609	Row.1406_70989	mz_met	mz186.0886
HMDB0059873
	Row.1406_70989	mz_met	mz186.0886
HMDB0001412	Row.955_120255	mz_met	mz315.1204
HMDB0030767	Row.955_120255	mz_met	mz315.1204
HMDB0037774	Row.955_120255	mz_met	mz315.1204
HMDB0037775	Row.955_120255	mz_met	mz315.1204
HMDB0094645	Row.955_120255	mz_met	mz315.1204
HMDB0033460	Row.955_120255	mz_met	mz315.1204
HMDB0041819	Row.955_120255	mz_met	mz315.1204
HMDB0037808	Row.955_120255	mz_met	mz315.1204
HMDB0037809	Row.955_120255	mz_met	mz315.1204
HMDB0031850	Row.955_120255	mz_met	mz315.1204
HMDB0040054	Row.955_120255	mz_met	mz315.1204
HMDB0040142	Row.955_120255	mz_met	mz315.1204
HMDB0040144	Row.955_120255	mz_met	mz315.1204
HMDB0040911	Row.955_120255	mz_met	mz315.1204
HMDB0029886	Row.72_2276	mz_met	mz237.1457
HMDB0032298	Row.72_2276	mz_met	mz237.1457
HMDB0015180	Row.72_2276	mz_met	mz237.1457
HMDB0041176	Row.72_2276	mz_met	mz237.1457
HMDB0041578	Row.72_2276	mz_met	mz237.1457
HMDB0012204	Row.72_2276	mz_met	mz237.1457
HMDB0010727	Row.72_2276	mz_met	mz237.1457
HMDB0037398	Row.72_2276	mz_met	mz237.1457
HMDB0013253	Row.72_2276	mz_met	mz237.1457
HMDB0041889	Row.255_88266	mz_met	mz297.2033
HMDB0072858	Row.255_88266	mz_met	mz297.2033
HMDB0072860	Row.255_88266	mz_met	mz297.2033
HMDB0072863	Row.255_88266	mz_met	mz297.2033
HMDB0072869	Row.255_88266	mz_met	mz297.2033
HMDB0014371	Row.255_88266	mz_met	mz297.2033
HMDB0015304	Row.255_88266	mz_met	mz297.2033
HMDB0144299	Row.255_88266	mz_met	mz297.2033
HMDB0033375	Row.2002_90897	mz_met	mz282.1465
HMDB0034941	Row.2002_90897	mz_met	mz282.1465
HMDB0034983	Row.2002_90897	mz_met	mz282.1465
HMDB0035846	Row.2002_90897	mz_met	mz282.1465
HMDB0038660	Row.2002_90897	mz_met	mz282.1465
HMDB0038661	Row.2002_90897	mz_met	mz282.1465
HMDB0038989	Row.2002_90897	mz_met	mz282.1465
HMDB0039241	Row.2002_90897	mz_met	mz282.1465
HMDB0041324	Row.2002_90897	mz_met	mz282.1465
HMDB0001849	Row.2002_90897	mz_met	mz282.1465
HMDB0015115	Row.2002_90897	mz_met	mz282.1465
HMDB0029829	Row.2002_90897	mz_met	mz282.1465
HMDB0041954	Row.2002_90897	mz_met	mz282.1465
HMDB0013286	Row.2002_90897	mz_met	mz282.1465
HMDB0002056	Row.2002_90897	mz_met	mz282.1465
HMDB0013247	Row.2002_90897	mz_met	mz282.1465
HMDB0029226	Row.2002_90897	mz_met	mz282.1465
HMDB0029470	Row.2002_90897	mz_met	mz282.1465
HMDB0030725	Row.2002_90897	mz_met	mz282.1465
HMDB0031668	Row.2002_90897	mz_met	mz282.1465
HMDB0033776	Row.2002_90897	mz_met	mz282.1465
HMDB0034056	Row.2002_90897	mz_met	mz282.1465
HMDB0037130	Row.2002_90897	mz_met	mz282.1465
HMDB0037681	Row.2002_90897	mz_met	mz282.1465
HMDB0038563	Row.2002_90897	mz_met	mz282.1465
HMDB0041379	Row.2002_90897	mz_met	mz282.1465
HMDB0094660	Row.2002_90897	mz_met	mz282.1465
HMDB0127824	Row.2002_90897	mz_met	mz282.1465
HMDB0131283	Row.2002_90897	mz_met	mz282.1465
HMDB0131284	Row.2002_90897	mz_met	mz282.1465
HMDB0131285	Row.2002_90897	mz_met	mz282.1465
HMDB0135689	Row.2002_90897	mz_met	mz282.1465
HMDB0135900	Row.2002_90897	mz_met	mz282.1465
HMDB0135904	Row.2002_90897	mz_met	mz282.1465

HMDB0135906	Row.2002_90897	mz_met	mz282.1465
HMDB0030759	Row.2002_90897	mz_met	mz282.1465
HMDB0032227	Row.2002_90897	mz_met	mz282.1465
HMDB0037704	Row.2002_90897	mz_met	mz282.1465
HMDB0037738	Row.2002_90897	mz_met	mz282.1465
HMDB0038281	Row.2002_90897	mz_met	mz282.1465
HMDB0041318	Row.2002_90897	mz_met	mz282.1465
HMDB0133155	Row.2002_90897	mz_met	mz282.1465
HMDB0133156	Row.2002_90897	mz_met	mz282.1465
HMDB0133157	Row.2002_90897	mz_met	mz282.1465
HMDB0133158	Row.2002_90897	mz_met	mz282.1465
HMDB0133159	Row.2002_90897	mz_met	mz282.1465
HMDB0133160	Row.2002_90897	mz_met	mz282.1465
HMDB0133161	Row.2002_90897	mz_met	mz282.1465
HMDB0133162	Row.2002_90897	mz_met	mz282.1465
HMDB0040443	Row.2002_90897	mz_met	mz282.1465
HMDB0029706	Row.2002_90897	mz_met	mz282.1465
HMDB0029749	Row.2002_90897	mz_met	mz282.1465
HMDB0003441	Row.2002_90897	mz_met	mz282.1465
HMDB0032072	Row.2002_90897	mz_met	mz282.1465
HMDB0059602	Row.2002_90897	mz_met	mz282.1465
HMDB0059847	Row.2002_90897	mz_met	mz282.1465
HMDB0060671	Row.2002_90897	mz_met	mz282.1465
HMDB0004072	Row.2002_90897	mz_met	mz282.1465
HMDB0006236	Row.2002_90897	mz_met	mz282.1465
HMDB0013815	Row.2002_90897	mz_met	mz282.1465
HMDB0029636	Row.2002_90897	mz_met	mz282.1465
HMDB0029637	Row.2002_90897	mz_met	mz282.1465
HMDB0029638	Row.2002_90897	mz_met	mz282.1465
HMDB0033910	Row.2002_90897	mz_met	mz282.1465
HMDB0038997	Row.2002_90897	mz_met	mz282.1465
HMDB0062765	Row.2002_90897	mz_met	mz282.1465
HMDB0124943	Row.2002_90897	mz_met	mz282.1465
HMDB0037250	Row.680_40635	mz_met	mz406.1617
HMDB0124860	Row.680_40635	mz_met	mz406.1617
HMDB0124863	Row.680_40635	mz_met	mz406.1617
HMDB0135787	Row.680_40635	mz_met	mz406.1617
HMDB0135789	Row.680_40635	mz_met	mz406.1617
HMDB0135790	Row.680_40635	mz_met	mz406.1617
HMDB0135791	Row.680_40635	mz_met	mz406.1617
HMDB0135792	Row.680_40635	mz_met	mz406.1617
HMDB0135793	Row.680_40635	mz_met	mz406.1617
HMDB0030859	Row.680_40635	mz_met	mz406.1617
HMDB0031535	Row.680_40635	mz_met	mz406.1617
HMDB0038930	Row.680_40635	mz_met	mz406.1617
HMDB0041400	Row.680_40635	mz_met	mz406.1617
HMDB0124814	Row.680_40635	mz_met	mz406.1617
HMDB0124916	Row.680_40635	mz_met	mz406.1617
HMDB0125557	Row.680_40635	mz_met	mz406.1617
HMDB0125565	Row.680_40635	mz_met	mz406.1617
HMDB0129044	Row.680_40635	mz_met	mz406.1617
HMDB0129051	Row.680_40635	mz_met	mz406.1617
HMDB0129056	Row.680_40635	mz_met	mz406.1617
HMDB0129072	Row.680_40635	mz_met	mz406.1617
HMDB0129079	Row.680_40635	mz_met	mz406.1617
HMDB0129085	Row.680_40635	mz_met	mz406.1617
HMDB0129259	Row.680_40635	mz_met	mz406.1617
HMDB0129261	Row.680_40635	mz_met	mz406.1617
HMDB0129263	Row.680_40635	mz_met	mz406.1617
HMDB0129265	Row.680_40635	mz_met	mz406.1617
HMDB0129267	Row.680_40635	mz_met	mz406.1617
HMDB0129268	Row.680_40635	mz_met	mz406.1617
HMDB0130863	Row.680_40635	mz_met	mz406.1617
HMDB0133499	Row.680_40635	mz_met	mz406.1617
HMDB0133500	Row.680_40635	mz_met	mz406.1617
HMDB0135881	Row.680_40635	mz_met	mz406.1617
HMDB0135882	Row.680_40635	mz_met	mz406.1617

HMDB0135883	Row.680_40635	mz_met	mz406.1617
HMDB0135884	Row.680_40635	mz_met	mz406.1617
HMDB0135885	Row.680_40635	mz_met	mz406.1617
HMDB0135886	Row.680_40635	mz_met	mz406.1617
HMDB0135887	Row.680_40635	mz_met	mz406.1617
HMDB0135888	Row.680_40635	mz_met	mz406.1617
HMDB0030266	Row.680_40635	mz_met	mz406.1617
HMDB0012993	Row.427_91269	mz_met	mz624.2931
HMDB0006867	Row.427_91269	mz_met	mz624.2931
HMDB0006869	Row.427_91269	mz_met	mz624.2931
HMDB0036298	Row.1223_63591	mz_met	mz277.1902
HMDB0015555	Row.1223_63591	mz_met	mz277.1902
HMDB0061010	Row.1223_63591	mz_met	mz277.1902
HMDB0001849	Row.1223_63591	mz_met	mz277.1902
HMDB0015115	Row.1223_63591	mz_met	mz277.1902
HMDB0029829	Row.1223_63591	mz_met	mz277.1902
HMDB0041954	Row.1223_63591	mz_met	mz277.1902
HMDB0060849	Row.1223_63591	mz_met	mz277.1902
HMDB0060851	Row.1223_63591	mz_met	mz277.1902
HMDB0061857	Row.1223_63591	mz_met	mz277.1902
HMDB0014018	Row.1223_63591	mz_met	mz277.1902
HMDB0031840	Row.1223_63591	mz_met	mz277.1902
HMDB0032567	Row.1223_63591	mz_met	mz277.1902
HMDB0034450	Row.1223_63591	mz_met	mz277.1902
HMDB0035126	Row.1223_63591	mz_met	mz277.1902
HMDB0035375	Row.1223_63591	mz_met	mz277.1902
HMDB0035376	Row.1223_63591	mz_met	mz277.1902
HMDB0035801	Row.1223_63591	mz_met	mz277.1902
HMDB0037018	Row.1223_63591	mz_met	mz277.1902
HMDB0037231	Row.1223_63591	mz_met	mz277.1902
HMDB0037389	Row.1223_63591	mz_met	mz277.1902
HMDB0038046	Row.1223_63591	mz_met	mz277.1902
HMDB0038292	Row.1223_63591	mz_met	mz277.1902
HMDB0039685	Row.1223_63591	mz_met	mz277.1902
HMDB0040439	Row.1223_63591	mz_met	mz277.1902
HMDB0041497	Row.1223_63591	mz_met	mz277.1902
HMDB0041610	Row.1223_63591	mz_met	mz277.1902
HMDB0132986	Row.1223_63591	mz_met	mz277.1902
HMDB0062626	Row.1223_63591	mz_met	mz277.1902
HMDB0062629	Row.1223_63591	mz_met	mz277.1902
HMDB0031667	Row.1223_63591	mz_met	mz277.1902
HMDB0040030	Row.1223_63591	mz_met	mz277.1902
HMDB0029708	Row.10_111658	mz_met	mz179.1542
HMDB0000672	Row.2472_140723	mz_met	mz309.2037
HMDB0041287	Row.2472_140723	mz_met	mz309.2037
HMDB0059777	Row.2472_140723	mz_met	mz309.2037
HMDB0031302	Row.2472_140723	mz_met	mz309.2037
HMDB0032314	Row.2472_140723	mz_met	mz309.2037
HMDB0032442	Row.2472_140723	mz_met	mz309.2037
HMDB0035135	Row.2472_140723	mz_met	mz309.2037
HMDB0036177	Row.2472_140723	mz_met	mz309.2037
HMDB0036239	Row.2472_140723	mz_met	mz309.2037
HMDB0037276	Row.2472_140723	mz_met	mz309.2037
HMDB0038268	Row.2472_140723	mz_met	mz309.2037
HMDB0038697	Row.2472_140723	mz_met	mz309.2037
HMDB0040285	Row.2472_140723	mz_met	mz309.2037
HMDB0060285	Row.2472_140723	mz_met	mz309.2037
HMDB0032197	Row.763_89896	mz_met	mz370.1472
HMDB0127649	Row.763_89896	mz_met	mz370.1472
HMDB0127650	Row.763_89896	mz_met	mz370.1472
HMDB0033718	Row.763_89896	mz_met	mz370.1472
HMDB0004816	Row.763_89896	mz_met	mz370.1472
HMDB0015221	Row.87_72313	mz_met	mz312.1203
HMDB0004304	Row.87_72313	mz_met	mz312.1203
HMDB0031724	Row.87_72313	mz_met	mz312.1203
HMDB0034861	Row.87_72313	mz_met	mz312.1203
HMDB0135312	Row.87_72313	mz_met	mz312.1203
HMDB0041836	Row.87_72313	mz_met	mz312.1203
HMDB0041955	Row.87_72313	mz_met	mz312.1203
HMDB0041195	Row.87_72313	mz_met	mz312.1203
HMDB0061748	Row.87_72313	mz_met	mz312.1203
HMDB0128660	Row.87_72313	mz_met	mz312.1203
HMDB0128661	Row.87_72313	mz_met	mz312.1203
HMDB0128664	Row.87_72313	mz_met	mz312.1203
HMDB0137274	Row.87_72313	mz_met	mz312.1203
HMDB0029575	Row.87_72313	mz_met	mz312.1203
HMDB0029774	Row.87_72313	mz_met	mz312.1203
HMDB0033515	Row.87_72313	mz_met	mz312.1203
HMDB0041140	Row.87_72313	mz_met	mz312.1203
HMDB0128964	Row.87_72313	mz_met	mz312.1203
HMDB0130532	Row.87_72313	mz_met	mz312.1203
HMDB0135890	Row.87_72313	mz_met	mz312.1203
HMDB0135891	Row.87_72313	mz_met	mz312.1203
HMDB0135894	Row.87_72313	mz_met	mz312.1203
HMDB0135895	Row.87_72313	mz_met	mz312.1203
HMDB0135896	Row.87_72313	mz_met	mz312.1203
HMDB0061067	Row.87_72313	mz_met	mz312.1203
HMDB0000873	Row.87_72313	mz_met	mz312.1203
HMDB0001398	Row.87_72313	mz_met	mz312.1203
HMDB0011724	Row.87_72313	mz_met	mz312.1203
HMDB0029696	Row.87_72313	mz_met	mz312.1203
HMDB0032917	Row.87_72313	mz_met	mz312.1203
HMDB0034877	Row.87_72313	mz_met	mz312.1203
HMDB0035226	Row.87_72313	mz_met	mz312.1203
HMDB0038963	Row.87_72313	mz_met	mz312.1203
HMDB0040280	Row.87_72313	mz_met	mz312.1203

HMDB0059709	Row.87_72313	mz_met	mz312.1203
HMDB0059712	Row.87_72313	mz_met	mz312.1203
HMDB0135619	Row.87_72313	mz_met	mz312.1203
HMDB0014618	Row.281_3208	mz_met	mz171.0625
HMDB0133002	Row.281_3208	mz_met	mz171.0625
HMDB0133702	Row.281_3208	mz_met	mz171.0625
HMDB0133704	Row.281_3208	mz_met	mz171.0625
HMDB0133706	Row.281_3208	mz_met	mz171.0625
HMDB0133708	Row.281_3208	mz_met	mz171.0625
HMDB0000227	Row.281_3208	mz_met	mz171.0625
HMDB0012140	Row.281_3208	mz_met	mz171.0625
HMDB0031639	Row.281_3208	mz_met	mz171.0625
HMDB0059629	Row.281_3208	mz_met	mz171.0625
HMDB0059705	Row.281_3208	mz_met	mz171.0625
HMDB0000237	Row.281_3208	mz_met	mz171.0625
HMDB0003052	Row.281_3208	mz_met	mz171.0625
HMDB0003453	Row.281_3208	mz_met	mz171.0625
HMDB0006458	Row.281_3208	mz_met	mz171.0625
HMDB0006961	Row.281_3208	mz_met	mz171.0625
HMDB0031229	Row.281_3208	mz_met	mz171.0625
HMDB0031523	Row.281_3208	mz_met	mz171.0625
HMDB0032493	Row.281_3208	mz_met	mz171.0625
HMDB0032985	Row.281_3208	mz_met	mz171.0625
HMDB0034882	Row.281_3208	mz_met	mz171.0625
HMDB0038439	Row.281_3208	mz_met	mz171.0625
HMDB0041084	Row.281_3208	mz_met	mz171.0625
HMDB0038232	Row.784_83975	mz_met	mz282.1676
HMDB0038233	Row.784_83975	mz_met	mz282.1676
HMDB0008248	Row.784_83975	mz_met	mz282.1676
HMDB0008503	Row.784_83975	mz_met	mz282.1676
HMDB0113218	Row.784_83975	mz_met	mz282.1676
HMDB0113247	Row.784_83975	mz_met	mz282.1676
HMDB0113274	Row.784_83975	mz_met	mz282.1676
HMDB0113275	Row.784_83975	mz_met	mz282.1676
HMDB0113440	Row.784_83975	mz_met	mz282.1676
HMDB0113469	Row.784_83975	mz_met	mz282.1676
HMDB0113496	Row.784_83975	mz_met	mz282.1676
HMDB0113497	Row.784_83975	mz_met	mz282.1676
HMDB0113630	Row.784_83975	mz_met	mz282.1676
HMDB0113657	Row.784_83975	mz_met	mz282.1676
HMDB0113682	Row.784_83975	mz_met	mz282.1676
HMDB0113683	Row.784_83975	mz_met	mz282.1676
HMDB0007892	Row.784_83975	mz_met	mz282.1676
HMDB0007923	Row.784_83975	mz_met	mz282.1676
HMDB0007924	Row.784_83975	mz_met	mz282.1676
HMDB0008017	Row.784_83975	mz_met	mz282.1676
HMDB0008142	Row.784_83975	mz_met	mz282.1676
HMDB0008172	Row.784_83975	mz_met	mz282.1676
HMDB0008173	Row.784_83975	mz_met	mz282.1676
HMDB0008205	Row.784_83975	mz_met	mz282.1676
HMDB0008206	Row.784_83975	mz_met	mz282.1676
HMDB0008237	Row.784_83975	mz_met	mz282.1676
HMDB0008496	Row.784_83975	mz_met	mz282.1676
HMDB0008657	Row.784_83975	mz_met	mz282.1676
HMDB0008690	Row.784_83975	mz_met	mz282.1676
HMDB0008722	Row.784_83975	mz_met	mz282.1676
HMDB0113058	Row.784_83975	mz_met	mz282.1676
HMDB0113079	Row.784_83975	mz_met	mz282.1676
HMDB0113080	Row.784_83975	mz_met	mz282.1676
HMDB0113127	Row.784_83975	mz_met	mz282.1676

HMDB0113154	Row.784_83975	mz_met	mz282.1676
HMDB0113181	Row.784_83975	mz_met	mz282.1676
HMDB0113182	Row.784_83975	mz_met	mz282.1676
HMDB0113207	Row.784_83975	mz_met	mz282.1676
HMDB0113208	Row.784_83975	mz_met	mz282.1676
HMDB0113236	Row.784_83975	mz_met	mz282.1676
HMDB0113237	Row.784_83975	mz_met	mz282.1676
HMDB0113264	Row.784_83975	mz_met	mz282.1676
HMDB0113348	Row.784_83975	mz_met	mz282.1676
HMDB0113375	Row.784_83975	mz_met	mz282.1676
HMDB0113376	Row.784_83975	mz_met	mz282.1676
HMDB0113403	Row.784_83975	mz_met	mz282.1676
HMDB0113404	Row.784_83975	mz_met	mz282.1676
HMDB0113430	Row.784_83975	mz_met	mz282.1676
HMDB0113458	Row.784_83975	mz_met	mz282.1676
HMDB0113485	Row.784_83975	mz_met	mz282.1676
HMDB0113486	Row.784_83975	mz_met	mz282.1676
HMDB0113623	Row.784_83975	mz_met	mz282.1676
HMDB0113650	Row.784_83975	mz_met	mz282.1676
HMDB0113676	Row.784_83975	mz_met	mz282.1676
HMDB0113937	Row.784_83975	mz_met	mz282.1676
HMDB0114578	Row.784_83975	mz_met	mz282.1676
HMDB0002200	Row.784_83975	mz_met	mz282.1676
HMDB0062286	Row.784_83975	mz_met	mz282.1676
HMDB0061822	Row.784_83975	mz_met	mz282.1676
HMDB0000705	Row.784_83975	mz_met	mz282.1676
HMDB0000756	Row.784_83975	mz_met	mz282.1676
HMDB0032705	Row.784_83975	mz_met	mz282.1676
HMDB0033428	Row.784_83975	mz_met	mz282.1676
HMDB0030016	Row.2036_2516	mz_met	mz257.1508
HMDB0031349	Row.2036_2516	mz_met	mz257.1508
HMDB0032081	Row.2036_2516	mz_met	mz257.1508
HMDB0033252	Row.2036_2516	mz_met	mz257.1508
HMDB0033253	Row.2036_2516	mz_met	mz257.1508
HMDB0033960	Row.2036_2516	mz_met	mz257.1508
HMDB0034562	Row.2036_2516	mz_met	mz257.1508
HMDB0034742	Row.2036_2516	mz_met	mz257.1508
HMDB0034956	Row.2036_2516	mz_met	mz257.1508
HMDB0035202	Row.2036_2516	mz_met	mz257.1508
HMDB0035407	Row.2036_2516	mz_met	mz257.1508
HMDB0035408	Row.2036_2516	mz_met	mz257.1508
HMDB0035413	Row.2036_2516	mz_met	mz257.1508
HMDB0035639	Row.2036_2516	mz_met	mz257.1508
HMDB0035794	Row.2036_2516	mz_met	mz257.1508
HMDB0035869	Row.2036_2516	mz_met	mz257.1508
HMDB0035889	Row.2036_2516	mz_met	mz257.1508
HMDB0035935	Row.2036_2516	mz_met	mz257.1508
HMDB0036035	Row.2036_2516	mz_met	mz257.1508
HMDB0036390	Row.2036_2516	mz_met	mz257.1508
HMDB0036392	Row.2036_2516	mz_met	mz257.1508
HMDB0036427	Row.2036_2516	mz_met	mz257.1508
HMDB0036449	Row.2036_2516	mz_met	mz257.1508
HMDB0036466	Row.2036_2516	mz_met	mz257.1508
HMDB0036647	Row.2036_2516	mz_met	mz257.1508
HMDB0037038	Row.2036_2516	mz_met	mz257.1508
HMDB0037391	Row.2036_2516	mz_met	mz257.1508
HMDB0037640	Row.2036_2516	mz_met	mz257.1508
HMDB0037710	Row.2036_2516	mz_met	mz257.1508
HMDB0037739	Row.2036_2516	mz_met	mz257.1508
HMDB0038190	Row.2036_2516	mz_met	mz257.1508
HMDB0038198	Row.2036_2516	mz_met	mz257.1508
HMDB0038698	Row.2036_2516	mz_met	mz257.1508
HMDB0038795	Row.2036_2516	mz_met	mz257.1508

HMDB0038796	Row.2036_2516	mz_met	mz257.1508
HMDB0038914	Row.2036_2516	mz_met	mz257.1508
HMDB0039621	Row.2036_2516	mz_met	mz257.1508
HMDB0041036	Row.2036_2516	mz_met	mz257.1508
HMDB0134131	Row.2036_2516	mz_met	mz257.1508
HMDB0134132	Row.2036_2516	mz_met	mz257.1508
HMDB0134133	Row.2036_2516	mz_met	mz257.1508
HMDB0134134	Row.2036_2516	mz_met	mz257.1508
HMDB0134135	Row.2036_2516	mz_met	mz257.1508
HMDB0134136	Row.2036_2516	mz_met	mz257.1508
HMDB0134137	Row.2036_2516	mz_met	mz257.1508
HMDB0134138	Row.2036_2516	mz_met	mz257.1508
HMDB0134139	Row.2036_2516	mz_met	mz257.1508
HMDB0134140	Row.2036_2516	mz_met	mz257.1508
HMDB0134141	Row.2036_2516	mz_met	mz257.1508
HMDB0134142	Row.2036_2516	mz_met	mz257.1508
HMDB0134143	Row.2036_2516	mz_met	mz257.1508
HMDB0134153	Row.2036_2516	mz_met	mz257.1508
HMDB0014386	Row.2036_2516	mz_met	mz257.1508
HMDB0040219	Row.2036_2516	mz_met	mz257.1508
HMDB0013124	Row.2036_2516	mz_met	mz257.1508
HMDB0094732	Row.2036_2516	mz_met	mz257.1508
HMDB0094733	Row.2036_2516	mz_met	mz257.1508
HMDB0094734	Row.2036_2516	mz_met	mz257.1508
HMDB0094735	Row.2036_2516	mz_met	mz257.1508
HMDB0094736	Row.2036_2516	mz_met	mz257.1508
HMDB0094737	Row.2036_2516	mz_met	mz257.1508
HMDB0094738	Row.2036_2516	mz_met	mz257.1508
HMDB0094739	Row.2036_2516	mz_met	mz257.1508
HMDB0094740	Row.2036_2516	mz_met	mz257.1508
HMDB0094741	Row.2036_2516	mz_met	mz257.1508
HMDB0094742	Row.2036_2516	mz_met	mz257.1508
HMDB0094743	Row.2036_2516	mz_met	mz257.1508
HMDB0094744	Row.2036_2516	mz_met	mz257.1508

HMDB0094745	Row.2036_2516	mz_met	mz257.1508
HMDB0094746	Row.2036_2516	mz_met	mz257.1508
HMDB0094747	Row.2036_2516	mz_met	mz257.1508
HMDB0094748	Row.2036_2516	mz_met	mz257.1508
HMDB0094749	Row.2036_2516	mz_met	mz257.1508
HMDB0094750	Row.2036_2516	mz_met	mz257.1508
HMDB0094751	Row.2036_2516	mz_met	mz257.1508
HMDB0094752	Row.2036_2516	mz_met	mz257.1508
HMDB0094753	Row.2036_2516	mz_met	mz257.1508
HMDB0094754	Row.2036_2516	mz_met	mz257.1508
HMDB0094755	Row.2036_2516	mz_met	mz257.1508
HMDB0094756	Row.2036_2516	mz_met	mz257.1508
HMDB0094757	Row.2036_2516	mz_met	mz257.1508
HMDB0094758	Row.2036_2516	mz_met	mz257.1508
HMDB0094759	Row.2036_2516	mz_met	mz257.1508
HMDB0094760	Row.2036_2516	mz_met	mz257.1508
HMDB0094761	Row.2036_2516	mz_met	mz257.1508
HMDB0094762	Row.2036_2516	mz_met	mz257.1508
HMDB0094763	Row.2036_2516	mz_met	mz257.1508
HMDB0094764	Row.2036_2516	mz_met	mz257.1508
HMDB0094765	Row.2036_2516	mz_met	mz257.1508
HMDB0094766	Row.2036_2516	mz_met	mz257.1508
HMDB0094767	Row.2036_2516	mz_met	mz257.1508
HMDB0094768	Row.2036_2516	mz_met	mz257.1508
HMDB0094769	Row.2036_2516	mz_met	mz257.1508
HMDB0094770	Row.2036_2516	mz_met	mz257.1508
HMDB0094771	Row.2036_2516	mz_met	mz257.1508
HMDB0094772	Row.2036_2516	mz_met	mz257.1508
HMDB0094773	Row.2036_2516	mz_met	mz257.1508
HMDB0094774	Row.2036_2516	mz_met	mz257.1508
HMDB0094775	Row.2036_2516	mz_met	mz257.1508
HMDB0094776	Row.2036_2516	mz_met	mz257.1508
HMDB0094777	Row.2036_2516	mz_met	mz257.1508
HMDB0094778	Row.2036_2516	mz_met	mz257.1508

HMDB0094779	Row.2036_2516	mz_met	mz257.1508
HMDB0000893	Row.2036_2516	mz_met	mz257.1508
HMDB0002023	Row.2036_2516	mz_met	mz257.1508
HMDB0033838	Row.2036_2516	mz_met	mz257.1508
HMDB0041606	Row.2036_2516	mz_met	mz257.1508
HMDB0059727	Row.2036_2516	mz_met	mz257.1508
HMDB0059757	Row.2036_2516	mz_met	mz257.1508
HMDB0060684	Row.2036_2516	mz_met	mz257.1508
HMDB0030257	Row.1263_114536	mz_met	mz425.1362
HMDB0061128	Row.1263_114536	mz_met	mz425.1362
HMDB0030810	Row.1263_114536	mz_met	mz425.1362
HMDB0035404	Row.1263_114536	mz_met	mz425.1362
HMDB0035405	Row.1263_114536	mz_met	mz425.1362
HMDB0015613	Row.1263_114536	mz_met	mz425.1362
HMDB0041207	Row.1263_114536	mz_met	mz425.1362
HMDB0128881	Row.1263_114536	mz_met	mz425.1362
HMDB0128882	Row.1263_114536	mz_met	mz425.1362
HMDB0140693	Row.1263_114536	mz_met	mz425.1362
HMDB0041247	Row.1263_114536	mz_met	mz425.1362
HMDB0062376	Row.1263_114536	mz_met	mz425.1362
HMDB0033197	Row.1818_91684	mz_met	mz275.125
HMDB0036047	Row.1818_91684	mz_met	mz275.125
HMDB0059661	Row.1818_91684	mz_met	mz275.125
HMDB0000273	Row.1818_91684	mz_met	mz275.125
HMDB0015394	Row.1818_91684	mz_met	mz275.125
HMDB0035923	Row.1818_91684	mz_met	mz275.125
