GeneName	pValue	rank	DataSet
VAMP8	0.207226306855421	0.459510627834523	Phospho
PCSK9	0.208134956188776	-0.458176599715408	Phospho
RPS6KA4	0.208915174605267	0.457212817307114	Phospho
CFL1	0.208959299043069	0.457212817307114	Phospho
TEX264	0.209086290511159	0.457074317976509	Phospho
EIF4G3	0.209620268354702	-0.456467663924696	Phospho
EDC3	0.210419628330135	-0.455312390853642	Phospho
AGAP1	0.211839745363344	0.453018768651803	Phospho
MSANTD2	0.212043296896788	-0.452851332543817	Phospho
SP1	0.212285689263108	0.452673758702205	Phospho
LPAR1	0.213365841606734	-0.45152159241133	Phospho
JADE3	0.214432407213625	0.449729116364187	Phospho
ZNF687	0.216650672322533	0.446376732930413	Phospho
S1PR2	0.218324646842988	-0.444423718613557	Phospho
TAF2	0.222952035787319	0.437628831876511	Phospho
SMIM1	0.224305074775583	0.435369659782021	Phospho
NOTCH1	0.225706809947189	-0.433277900813187	Phospho
COPA	0.225877431525402	0.433194948357967	Phospho
DVL3	0.226891222431927	-0.431862552882157	Phospho
CYFIP1	0.227319045850046	0.431289165300359	Phospho
C9orf16	0.228462157029123	-0.429233036137605	Phospho
KLHL22	0.229010766554036	-0.428313693378071	Phospho
CRK	0.23022826072546	-0.426499756407335	Phospho
SP3	0.231302637587336	0.424928875025989	Phospho
STRN	0.231611913569395	0.42483674732116	Phospho
NFKB1	0.231631481421838	-0.42483674732116	Phospho
ZNF106	0.232188353083798	0.424282810267007	Phospho
PPFIA1	0.232554601122282	-0.423961550401061	Phospho
JUN	0.232777029978955	-0.423879514080672	Phospho
SCAMP1	0.233962165835894	-0.422191339880341	Phospho
SYCP1	0.235216713573188	-0.420354040469451	Phospho
RBM26	0.23570915603361	0.420205927055902	Phospho
FGD6	0.236166480750764	-0.419601052795819	Phospho
FXR2	0.237133833884983	0.418643551673387	Phospho
APPL1	0.237866952306435	-0.417665029313315	Phospho
SPTBN2	0.238945204481676	0.416268930304725	Phospho
PRPF40A	0.238955785864198	-0.416268930304725	Phospho
TESK1	0.239030559917597	0.416268930304725	Phospho
CEP170B	0.2396451442284	0.415461793994118	Phospho
OSBPL10	0.239740852119684	-0.415461793994118	Phospho
SAP30BP	0.240376362149816	0.414913180056318	Phospho
TMEM57	0.240491167014639	0.414825928688237	Phospho
IFI16	0.241004200659021	-0.414511463176628	Phospho
RASAL2	0.241005534577668	-0.414511463176628	Phospho
WDR33	0.241194908884319	-0.414396834222196	Phospho
ADSL	0.241919519412923	0.413812693841853	Phospho
BAZ1A	0.242158218805524	0.413504048240598	Phospho
TMEM41B	0.2423473037076	0.413383603580496	Phospho
MID1	0.242644472465276	-0.413230649539199	Phospho
ZFYVE26	0.243780500242522	-0.411560367547657	Phospho
CAMSAP3	0.244152085880115	0.411018253326679	Phospho
RALBP1	0.245184197707383	0.409663331788186	Phospho
ATXN1	0.246052662621198	-0.408246935966454	Phospho
RAD50	0.247655111453176	0.406255162736709	Phospho
RNF20	0.247726372265251	0.406255162736709	Phospho
TBC1D16	0.252303154471187	-0.399136365792775	Phospho
ABHD16A	0.253964844709142	0.39687849849561	Phospho
CDK7	0.255088786342369	0.395789653694912	Phospho
MAP2K7	0.259030053741467	-0.391370047683677	Phospho
IQGAP1	0.259031723498246	0.391370047683677	Phospho
NAV1	0.262104380180046	-0.387541443050257	Phospho
MEX3D	0.262451517476777	0.387239818836022	Phospho
PHF12	0.262508701164908	0.387239818836022	Phospho
SRF	0.262531362887282	-0.387239818836022	Phospho
TPCN1	0.263091482004245	0.386679646478799	Phospho
ZNRF2	0.263121729865239	0.386679646478799	Phospho
LUC7L	0.263450006845823	0.386363060834878	Phospho
SELK	0.265283151936499	0.38371191700904	Phospho
PTPN3	0.268263329436418	0.37991169516028	Phospho
XPC	0.269417219213922	0.378630680207511	Phospho
BMS1	0.269926670318417	0.378341814685337	Phospho
WDR59	0.270150335579921	-0.378149115283708	Phospho
SEPT7	0.270939036715786	-0.37769249586148	Phospho
SLC26A6	0.27419501380146	0.373668351499954	Phospho
HSPBP1	0.274540150754658	-0.373467919720186	Phospho
PHTF2	0.276547507103479	0.371461107092515	Phospho
SSRP1	0.277151156205058	-0.371090836133243	Phospho
SNTA1	0.27743746553562	-0.370757665742171	Phospho
SYNM	0.278856850382745	0.369232274863372	Phospho
DST	0.280445083735792	0.367444087237497	Phospho
ELL2	0.281764584022065	0.365876116339895	Phospho
WDR12	0.28231483128874	-0.365372912822638	Phospho
GMIP	0.285375566496399	0.362177719702227	Phospho
HNRNPD	0.285912647600695	0.361475382055405	Phospho
DTNBP1	0.286767387080753	-0.360521538606265	Phospho
JPH2	0.287130247408692	-0.360086475499541	Phospho
MREG	0.288699899157643	-0.357946944242204	Phospho
PDE8A	0.290302400820731	-0.356454375252664	Phospho
RUNDC1	0.291051849318242	0.35567593198636	Phospho
ACBD3	0.293445808871833	0.352573023631145	Phospho
HSPA6	0.293733449994019	0.352472794822406	Phospho
BEND3	0.294523660035345	0.351888599894593	Phospho
SLX4	0.29808169993789	-0.347918682929364	Phospho
MKL1	0.29858253383067	-0.347415616481886	Phospho
TMEM238	0.299544584999037	0.346583074744382	Phospho
PTPN12	0.29991571112455	-0.346383698234895	Phospho
NFATC2IP	0.300474808501385	-0.345687578662508	Phospho
RPL23A	0.303751619069387	0.342102743350185	Phospho
SMC3	0.304280583655249	0.341571894341623	Phospho
HNRNPU	0.304480433749669	0.341511892904055	Phospho
DUS3L	0.304993794286219	-0.34112833193441	Phospho
ULK2	0.30562147393311	-0.340896539208874	Phospho
UBE2O	0.308678559663643	0.337692967870773	Phospho
CD2BP2	0.308867788470942	0.337538558840568	Phospho
TCOF1	0.310546285132408	-0.335854702006274	Phospho
AIDA	0.311097873569485	0.335307056111613	Phospho
CCDC82	0.311848214768221	0.334706609703639	Phospho
RIC1	0.315874971008878	-0.330970304744952	Phospho
MTMR3	0.315993042789697	-0.330970304744952	Phospho
CANX	0.315994776406393	0.330970304744952	Phospho
AAAS	0.316155936528808	0.330859727303171	Phospho
NISCH	0.317666967939777	0.329414258594822	Phospho
PHACTR4	0.318163994783705	-0.328995901076407	Phospho
PI4KA	0.3200982445423	0.327343229306903	Phospho
AHDC1	0.320484731341749	-0.326944382950499	Phospho
MUS81	0.325830059736913	0.321412518355931	Phospho
HSPA1B	0.326332407951628	-0.321292714082206	Phospho
EPB41	0.32661735608975	0.32102342802975	Phospho
ATP2C1	0.327752318401563	-0.319955706701178	Phospho
STX10	0.328461931116974	0.319438207105383	Phospho
PPP1R16A	0.328557314023844	-0.319438207105383	Phospho
MYO9B	0.329159395992459	0.318862043471927	Phospho
BCAR3	0.329479334155943	0.318582839532695	Phospho
DYNC1LI2	0.329739361150759	-0.318425731591238	Phospho
SKA3	0.330244241007991	0.317979948895892	Phospho
TCEA1	0.331782881822041	-0.316289037385723	Phospho
PDHA1	0.331978346208066	-0.316142470587675	Phospho
CMTM4	0.333012823986022	-0.315009617790353	Phospho
NCKIPSD	0.333240836049911	-0.314821493408732	Phospho
LATS2	0.334046987582263	0.314008544050473	Phospho
DPYSL3	0.334346084612223	-0.31388353194531	Phospho
ERC1	0.336787365077113	-0.311422574365253	Phospho
RHBDF1	0.338150066456923	-0.310429949380692	Phospho
F11R	0.338362895522988	0.310265308089653	Phospho
PVR	0.338791168579676	0.309824547181713	Phospho
SNRNP70	0.339746959400083	0.308709609431877	Phospho
PHF6	0.341059648203588	0.307685639389154	Phospho
MAST4	0.342523085482965	0.306475948909621	Phospho
RALGAPB	0.346267309868129	0.302078847896383	Phospho
CATSPER3	0.348018144675253	-0.300536815558239	Phospho
SBDS	0.348565502985577	-0.299962265867947	Phospho
KAT6B	0.349716822567066	0.298853883413372	Phospho
RANBP10	0.351050014039365	0.297669003879465	Phospho
PLCD1	0.351107762316219	0.297669003879465	Phospho
DNM3	0.352578938970851	-0.296494102918665	Phospho
MARK3	0.352670268447101	-0.296494102918665	Phospho
ARHGEF10	0.353068290672685	-0.296111774880038	Phospho
ZYX	0.353344302156243	0.295987394651312	Phospho
CDC42BPB	0.354220663316377	0.295264556672335	Phospho
HELZ2	0.355037074320917	-0.29468606744819	Phospho
PPAP2B	0.356347423884922	0.29327803639434	Phospho
TGS1	0.35676117779736	-0.292988484382776	Phospho
RAB12	0.357529062695424	0.292269030721657	Phospho
KRR1	0.35834290580071	0.291388684199354	Phospho
TNS2	0.359947526901036	-0.28998347629525	Phospho
N4BP1	0.360904477094749	0.289044286175144	Phospho
GNL1	0.362801550642436	0.287983692969721	Phospho
AGGF1	0.363898324191254	-0.287163802557585	Phospho
NMD3	0.364847751839922	-0.28656434212308	Phospho
C1orf21	0.365627818191484	0.285743139226542	Phospho
AUP1	0.366548451900549	0.284863609384176	Phospho
CWF19L2	0.370698931784575	-0.280726890417104	Phospho
SEC61B	0.37078109665546	-0.280726890417104	Phospho
PLEKHF1	0.372838153141686	0.279546747833838	Phospho
FAM117B	0.374120647636953	-0.278843668744022	Phospho
ECM29	0.375242051312857	-0.277754974832292	Phospho
ZC3H4	0.377629708019316	0.275553502489576	Phospho
NDC1	0.377698924999333	-0.275553502489576	Phospho
PGRMC1	0.378171677977897	-0.275431589040751	Phospho
ARMC10	0.378616109278618	-0.275219619957318	Phospho
CENPT	0.378631468089141	-0.275219619957318	Phospho
SUPV3L1	0.380910387475352	-0.273244292914582	Phospho
ARCN1	0.381146906238566	-0.27318476783695	Phospho
FBXW5	0.3824560047682	-0.272534899476959	Phospho
RBM39	0.382872369716927	0.272376645797626	Phospho
ORC6	0.384083721155474	0.271214170942468	Phospho
TOE1	0.385401809577242	-0.27032771819569	Phospho
UBE2J1	0.386248784182192	0.269818431696174	Phospho
EHBP1L1	0.387536049175742	-0.268790940163366	Phospho
PTOV1	0.388629675275858	-0.267671397837422	Phospho
TMEM200B	0.390679169992735	-0.26569988079083	Phospho
RREB1	0.391477664167844	0.264917358656674	Phospho
CUL7	0.39360114228912	0.263192731293283	Phospho
HEG1	0.395829964146983	0.261883432033366	Phospho
PPFIBP1	0.398866021675412	-0.25949802133591	Phospho
CCDC137	0.399769704541103	-0.258825726719794	Phospho
TTC7A	0.401757396372438	0.257183921616985	Phospho
FMNL3	0.401810321650715	-0.257183921616985	Phospho
MUC1	0.401958759161067	0.257183921616985	Phospho
PLEKHA6	0.401982120725758	0.257183921616985	Phospho
ANKRD27	0.402144361170214	0.257183921616985	Phospho
ERRFI1	0.402994662418214	0.256369854691512	Phospho
USP9X	0.4032480583688	-0.256200082910979	Phospho
CMKLR1	0.408221391407974	-0.252010403441083	Phospho
RRP12	0.408896028618532	0.251396195161714	Phospho
KIF24	0.4112311855173	-0.249437308250689	Phospho
CAMK2D	0.41156871254825	-0.24918377714793	Phospho
SLC15A4	0.412722956169602	0.248275696304919	Phospho
SH3BP4	0.414055510457921	0.247286336361295	Phospho
SF3B2	0.417662228799837	0.24444209918648	Phospho
ARL6IP4	0.41849011643811	-0.24378680630778	Phospho
ARFGEF2	0.419583503464501	-0.243062739847475	Phospho
ABCA2	0.42010769268538	-0.242844568832543	Phospho
HDAC1	0.423864441278303	-0.240240811735312	Phospho
CASC3	0.423909374656794	0.240240811735312	Phospho
GPN1	0.424610768711956	-0.239828275297677	Phospho
MEX3C	0.426442450294687	0.238264081640167	Phospho
STOML2	0.426908795317452	0.237984609397737	Phospho
EIF4ENIF1	0.42932687135872	-0.236250851586995	Phospho
HDAC7	0.430604157006729	-0.23546788073161	Phospho
SORBS3	0.431472851041767	-0.234896645811694	Phospho
EP400	0.432457978429837	-0.234107268683622	Phospho
HNRNPH1	0.432560302433173	0.234107268683622	Phospho
DENND4B	0.433126027570305	-0.233640868945394	Phospho
ZRSR2	0.433684303086469	-0.233384973377783	Phospho
MTSS1L	0.43386798665923	-0.233302198378218	Phospho
IGF2R	0.435391391921567	0.232184243430821	Phospho
CNKSR3	0.436045230157187	-0.23199367005292	Phospho
ATAD1	0.436773798083614	-0.231514084904614	Phospho
AMOT	0.437552045177952	-0.231127785863285	Phospho
SDAD1	0.439339858309181	-0.230108664321487	Phospho
PHLDB1	0.440934279581911	0.229007535736934	Phospho
ZNF608	0.44278112552216	0.227606631441539	Phospho
GNB4	0.443110671256902	-0.227471679713049	Phospho
SMG9	0.444949553680611	0.226675408915185	Phospho
BOP1	0.447755512604727	0.225244778573603	Phospho
BYSL	0.448341348849753	-0.224876509797113	Phospho
U2SURP	0.450176579036471	0.224098953125647	Phospho
SPHK2	0.450969241528836	0.223434456905429	Phospho
PDS5A	0.452972015684881	-0.22210670127036	Phospho
CCZ1	0.455141903441794	-0.220475025042513	Phospho
FNTA	0.455198011951884	0.220475025042513	Phospho
FAM8A1	0.460199615118808	0.216819012936773	Phospho
EIF3A	0.461492676030862	-0.215798442527345	Phospho
ERICH1	0.462257731861842	0.21535983584218	Phospho
RNF4	0.462397575010271	0.21535983584218	Phospho
PPP2R5A	0.465027119268441	-0.213845602314237	Phospho
FAM76B	0.465460081286895	-0.213722832751861	Phospho
H1F0	0.468835377495232	0.211803660624265	Phospho
CELSR1	0.471731736703258	0.209620279689835	Phospho
HNRNPC	0.478691338084274	0.205805846288172	Phospho
COLGALT1	0.479056219349159	-0.205572559692034	Phospho
DHCR7	0.480017322391702	-0.20492055610175	Phospho
CCAR2	0.481032944550132	-0.20453203800457	Phospho
EP300	0.481284717005755	-0.20453203800457	Phospho
NUMBL	0.482115320560827	0.204367167314385	Phospho
CCDC85C	0.486358325298787	0.201436262108206	Phospho
RAD9A	0.488158186817458	-0.200078532321266	Phospho
INADL	0.489549796053002	-0.199177776734412	Phospho
GAK	0.492893259919187	-0.196977420537756	Phospho
C15orf52	0.496257065199083	-0.19539542452217	Phospho
ZMYM3	0.497477389973645	0.194907196959975	Phospho
CALR	0.500392323536859	-0.193261758778963	Phospho
CROCC	0.50083690836379	0.193261758778963	Phospho
SUPT16H	0.502806940162385	-0.192489435340055	Phospho
TMEM63B	0.505799861197681	-0.190773783740644	Phospho
ITPKA	0.507775496448309	0.189367634086535	Phospho
KLF16	0.51145437343609	0.186710196124064	Phospho
NUP205	0.512623205599435	0.186305929185816	Phospho
STX1A	0.512826408842316	0.186305929185816	Phospho
NOTCH2	0.514334023294887	0.185452899925124	Phospho
UNK	0.517428275904326	-0.183852613195244	Phospho
ISCA2	0.518613778306657	-0.183177565623844	Phospho
ITPR1	0.521338826385563	-0.181442044772604	Phospho
TACC2	0.521582610325189	0.181333824993186	Phospho
DNAJC17	0.521877281317898	-0.181183330272575	Phospho
AEBP2	0.523054362867672	0.180791463205986	Phospho
HECW2	0.52348349889205	0.180791463205986	Phospho
TRIM44	0.525056600632281	-0.180059481158962	Phospho
NRBP1	0.525345548671506	0.179914989516826	Phospho
TMEM209	0.529015155443604	0.177275762942236	Phospho
SSR3	0.529195747891216	0.177275762942236	Phospho
DIS3L2	0.530444513070146	-0.176394963638605	Phospho
VTI1B	0.531020329021236	-0.176394963638605	Phospho
ETS1	0.531085838402995	0.176394963638605	Phospho
CYB561	0.531117940628113	0.176394963638605	Phospho
MAGED2	0.531948646364533	-0.175810383230349	Phospho
ANKRD11	0.534567456308768	0.174234251268982	Phospho
ARHGAP32	0.535629901973496	-0.173755716292052	Phospho
NDUFV3	0.537116061272058	-0.172927997023121	Phospho
DSTYK	0.539268191591552	-0.171472823284171	Phospho
HNRNPK	0.540365227196281	0.17078429696925	Phospho
TFG	0.543287649825836	0.169871194382191	Phospho
CLK2	0.543943727884903	-0.169731392679096	Phospho
NUCB1	0.54395158667659	0.169731392679096	Phospho
CSTF3	0.544007578811078	0.169731392679096	Phospho
MYLK	0.550839143935971	0.165523490117366	Phospho
CHD8	0.552596269676559	0.164512561775093	Phospho
AFF1	0.556607860692348	0.162123236223323	Phospho
CNOT2	0.556715890868249	0.162123236223323	Phospho
RAI14	0.558601259031445	0.1609333676172	Phospho
LARP6	0.559744043067786	0.160694759314084	Phospho
MPND	0.559893940909045	-0.160671101802508	Phospho
ADAM22	0.561771870300191	-0.159466822163338	Phospho
CTU2	0.563004289314905	-0.158820529726429	Phospho
AMOTL1	0.564654718943547	-0.157826687167668	Phospho
SMPD4	0.566176905209237	0.156934737715538	Phospho
CPAMD8	0.568842844199655	-0.155079316240906	Phospho
PCGF6	0.569226183202098	-0.15496230166665	Phospho
TUSC1	0.569359088943297	-0.15496230166665	Phospho
DAB2IP	0.570933442809669	-0.154039844312376	Phospho
PLXNA3	0.571268481703415	0.153877280221477	Phospho
ABI2	0.573327913644064	0.152719246122922	Phospho
ANK1	0.573573998997632	0.152680977274341	Phospho
NR2C2	0.574277940962252	0.152424479477588	Phospho
NUAK1	0.577370318879586	-0.15046012813068	Phospho
SEC24D	0.577767356962584	-0.150351541058957	Phospho
TRIOBP	0.582827358292406	-0.147201443028377	Phospho
CCDC97	0.583916171809488	-0.146757827036803	Phospho
PGAM1	0.590523078776987	-0.143518938760053	Phospho
ZNF316	0.591411309537077	0.143231449146305	Phospho
C7orf43	0.596508505265944	-0.14075017323082	Phospho
ATP11B	0.599888720534137	0.139417111542489	Phospho
COTL1	0.601101048470814	-0.138721845501998	Phospho
RECQL4	0.602062261227209	-0.138300068362076	Phospho
MRPL15	0.603578005638764	-0.13738940185409	Phospho
ADRM1	0.604342569897503	-0.137020878669824	Phospho
VEZT	0.604856791384274	0.136742105102422	Phospho
BCORL1	0.605182105387906	0.136599170318831	Phospho
TPR	0.607065194265022	-0.135612053083124	Phospho
ASH1L	0.609019589291923	0.13457796128554	Phospho
MTA1	0.609180172595545	-0.134553875829122	Phospho
ADAM19	0.609793890203603	-0.134206960055347	Phospho
MYOF	0.611310897919942	-0.133290213711867	Phospho
ARFGEF3	0.614914820745592	-0.131207294795204	Phospho
ZRANB2	0.615173371023714	0.131114970470986	Phospho
MCM10	0.616220703538805	0.130646829482194	Phospho
FTH1	0.616393196333475	-0.130615446638843	Phospho
CDC42BPA	0.617566625931026	-0.129969744865859	Phospho
BRF1	0.619883168425435	-0.128884110199198	Phospho
CLMP	0.620232967421022	0.128729107590862	Phospho
EVC	0.621864401087963	0.127847572802606	Phospho
EIF6	0.627201764322479	-0.125403834407582	Phospho
KIAA1328	0.628633458906797	0.124645781292176	Phospho
ADAM10	0.62868668894858	0.124645781292176	Phospho
TXLNA	0.630010352053424	0.123821970786582	Phospho
MAPK3	0.633762500042339	0.121780389775475	Phospho
PGM2L1	0.637021085333926	0.120347358001787	Phospho
VAMP4	0.637719545757943	0.120060474895516	Phospho
OSBPL6	0.6395961368827	0.119052150982844	Phospho
SNAP23	0.641130807394042	-0.118189765305955	Phospho
OTUD7B	0.64285893844161	0.117199079483058	Phospho
RRAGB	0.644830296611706	0.116199495680484	Phospho
KXD1	0.646046933089757	0.115585323160861	Phospho
TCEB3	0.647642652900455	-0.114831528912793	Phospho
EIF1AD	0.647824843589886	-0.114831528912793	Phospho
RAB40C	0.648387477196622	-0.114726586371121	Phospho
RIOK2	0.653745149703089	-0.112357086458852	Phospho
CAV1	0.654051777694484	0.112357086458852	Phospho
SNX33	0.654376666153645	0.112357086458852	Phospho
PJA1	0.654635062594485	0.112357086458852	Phospho
ZHX3	0.654773518158248	-0.112357086458852	Phospho
RBL2	0.654870773020456	-0.112357086458852	Phospho
SMARCA5	0.657649119060764	0.110695426110415	Phospho
SYNPO	0.658899835062813	0.110312390022248	Phospho
ZNHIT6	0.659472345353928	-0.11002357054009	Phospho
NFIX	0.659709796965433	-0.109955577344248	Phospho
BMP4	0.660519611633015	0.109511128127464	Phospho
ZC2HC1A	0.663733368058018	0.107668087877637	Phospho
VAMP3	0.667918458791491	0.105908193322411	Phospho
MXRA7	0.669059570154488	-0.105254917454611	Phospho
TEAD3	0.670069374841083	0.105040097127698	Phospho
ARFIP1	0.670390723432794	0.105040097127698	Phospho
GPR68	0.670648189122212	-0.105016734354134	Phospho
GPATCH2	0.679981733313965	0.100519420334096	Phospho
MEF2A	0.68002426478082	-0.100519420334096	Phospho
GTF2F2	0.680859001517225	-0.100208680180896	Phospho
NF1	0.684571345546823	-0.0987216831553328	Phospho
BCL9	0.685466491179633	0.0985034925028378	Phospho
KDM5A	0.687910226169309	0.0974416355054233	Phospho
OLFML2A	0.688855528971515	0.0973013141185413	Phospho
HMOX1	0.689671496817563	0.0970887367566203	Phospho
MIEF1	0.689907217213934	0.0970887367566203	Phospho
ZBTB11	0.693048894696304	0.0956421109258025	Phospho
PRICKLE2	0.694931088813028	0.0948985831598406	Phospho
RFX1	0.698031899064923	-0.0938369294538593	Phospho
FKBP1A	0.698455905858515	0.093828580149308	Phospho
RRP1B	0.6989255090719	0.0937098462903484	Phospho
SPRED2	0.700154003200114	-0.0933797688122645	Phospho
CCDC167	0.701858150972674	-0.0924969195205044	Phospho
SPECC1L	0.703569920304692	0.0919573579596199	Phospho
SCLT1	0.704534518345616	0.0918756981906996	Phospho
FOXJ3	0.706366595168602	-0.0912693252478381	Phospho
MED26	0.707377950736692	0.0909062887340858	Phospho
TNK1	0.710990059406274	-0.0894683455427068	Phospho
ARHGAP10	0.712064673660033	0.0889842615265142	Phospho
GINS2	0.713238758713654	-0.0886122180418469	Phospho
STAT1	0.71361548894847	-0.0885900760644478	Phospho
TMX1	0.720452968806151	0.0855751942145609	Phospho
L3MBTL2	0.720610570776457	0.0855751942145609	Phospho
MNX1	0.72123045890886	-0.0855234544173868	Phospho
PTPRG	0.721375772303132	0.0855234544173868	Phospho
CDR2L	0.724243704035241	-0.0844443590837524	Phospho
CCNL2	0.724696513581245	0.084260251580731	Phospho
AGAP3	0.72847477696507	0.0826819486846008	Phospho
UBR5	0.729873514279448	0.0819340444633745	Phospho
MLF2	0.732223046400112	-0.0813041313141181	Phospho
TBRG1	0.733307103475706	-0.0808690966209539	Phospho
SCNM1	0.734187798798815	0.08065019755735	Phospho
ZDHHC8	0.737438166035383	-0.0795808841563221	Phospho
LRRFIP2	0.738294873391024	-0.0793032208346524	Phospho
CNTROB	0.738626198603064	0.0793032208346524	Phospho
PFKP	0.740306595188305	-0.0788658338083977	Phospho
RPL22L1	0.744057380820139	-0.0772222799078431	Phospho
APC	0.745773033586848	-0.0766441293108884	Phospho
STAT5B	0.747633876419181	0.0759835193729867	Phospho
MSN	0.758080395032566	-0.0716020710894945	Phospho
EIF3F	0.759127145838342	-0.071246676750568	Phospho
JMY	0.761264824342261	-0.0706582824897687	Phospho
BET1L	0.761546075796446	-0.0705816609804405	Phospho
LARP1B	0.763569175205581	-0.0698988130834303	Phospho
YTHDC1	0.76362738459711	0.0698988130834303	Phospho
NUP88	0.765591575475468	-0.069405912876244	Phospho
IRF2BP1	0.765727653117012	-0.069405912876244	Phospho
FUBP3	0.768036620514451	0.0689243969788802	Phospho
FNBP1L	0.771722488748849	-0.0677395552756929	Phospho
HARS2	0.77476883851099	0.066776991896205	Phospho
AAGAB	0.775506618945676	0.0666128167125181	Phospho
ERCC6L	0.775771170964458	-0.0665477203306054	Phospho
ARID4B	0.779534562098132	0.0649427884345734	Phospho
WEE1	0.784085196549939	0.0629057506010701	Phospho
TMEM45B	0.784088499862715	-0.0629057506010701	Phospho
DNAJC5	0.784205037908145	0.0629057506010701	Phospho
C17orf59	0.785117761658742	-0.0627556605984906	Phospho
STAT3	0.788652604360273	0.0617140657021938	Phospho
PCNX	0.789944781638139	-0.0612478642869853	Phospho
FUBP1	0.790692375354661	-0.0611699405655973	Phospho
RANBP3L	0.793090040089953	-0.060349542412631	Phospho
RNF167	0.793474163376883	-0.0602216179553868	Phospho
NSUN4	0.796044122268225	-0.0591465908821355	Phospho
ADAM17	0.796697084268721	0.0588727948474422	Phospho
SPRY4	0.805528414563609	-0.0560767785303139	Phospho
CDK16	0.805792783413045	-0.0560767785303139	Phospho
EPHB2	0.807191075888027	0.0556511991054209	Phospho
BAHD1	0.809081397385892	-0.0547989419202856	Phospho
ATF6	0.810730587846595	0.0540781443605908	Phospho
SNX29	0.814388132388007	0.0530216665710298	Phospho
ARVCF	0.817644930265557	0.0516961045869393	Phospho
TP53I11	0.825444606347866	-0.0489564121647524	Phospho
ATP6V0A2	0.826750977642293	0.0484321036684381	Phospho
SRP68	0.829097979984032	-0.047418785481192	Phospho
ZSCAN18	0.838265825256455	-0.044127382838008	Phospho
SAAL1	0.841038566285876	0.0431279600890051	Phospho
GTF2I	0.843023382098079	-0.0429362986403991	Phospho
NPM1	0.843315195545938	0.0428924184738971	Phospho
GTPBP1	0.846072734959008	0.0420388202814308	Phospho
RPL13	0.847620518177172	-0.0416475937334136	Phospho
CCDC79	0.849560655446092	0.0411372129414293	Phospho
DDX17	0.85334523591073	-0.0399296564038726	Phospho
ACTR8	0.855614789055454	0.0395871724796855	Phospho
RPS6KC1	0.858324122665308	-0.0390850234733691	Phospho
HMGN3	0.860082474723633	0.0382761723412604	Phospho
RSL1D1	0.860265904237881	0.0382634747117868	Phospho
ANLN	0.862608303275609	0.0374819021583005	Phospho
PSMA5	0.869562438946686	0.0350313624175225	Phospho
RPS10	0.871602136658743	-0.0345803712886142	Phospho
USP16	0.873909142360965	-0.0338081888289852	Phospho
PHACTR2	0.875403646908457	-0.033157912528676	Phospho
SLC12A6	0.880614469526182	-0.0314535604923572	Phospho
PCNT	0.88143603021097	-0.0311278655608942	Phospho
BCKDK	0.882333562552898	-0.0308688625090894	Phospho
TKT	0.891483762185541	-0.0281037855825556	Phospho
EHMT2	0.8938094902642	0.0276391394099213	Phospho
CXorf38	0.893897882134689	0.0276391394099213	Phospho
GOLGB1	0.894855641045482	0.0274104183102534	Phospho
PSMA3	0.895745890310997	0.02705732919213	Phospho
ARHGEF1	0.898962657819515	0.0261300280689237	Phospho
GABPA	0.900241089956709	0.0255914749390506	Phospho
WDR26	0.901542846545459	0.0250425473275715	Phospho
EPN2	0.904624372915246	-0.0242174274128375	Phospho
MAPK1	0.905907641690678	0.023954059403741	Phospho
TCP1	0.909851493698885	-0.0229868941912904	Phospho
MENT	0.913359480003037	0.022472341130524	Phospho
RAB11FIP1	0.915456777830612	-0.0217867961087972	Phospho
MTMR9	0.915550236530907	-0.0217867961087972	Phospho
C19orf47	0.916517864798598	0.0216952941433412	Phospho
ECE1	0.916905294470021	0.0216952941433412	Phospho
MYH9	0.920099165522495	0.020962931255235	Phospho
SLC26A2	0.921441708851308	0.0204851675509317	Phospho
EIF2A	0.927087133603081	-0.0185599109488402	Phospho
DDX21	0.927191880662089	0.0185599109488402	Phospho
CLNS1A	0.928920937368899	0.0183146616977277	Phospho
SAC3D1	0.930907738966147	-0.0179569195077784	Phospho
SPRED1	0.932330479843446	-0.0174836608283841	Phospho
MID2	0.934240174644605	-0.0171289388904708	Phospho
USP28	0.936804744827708	-0.0167102011158058	Phospho
PDLIM7	0.938067284958149	0.0162794891300153	Phospho
SRSF11	0.940559405118543	0.0153584410235564	Phospho
BRINP1	0.941600242813094	0.0151091788674458	Phospho
SEPT2	0.942055471991618	-0.0149762598968142	Phospho
NUP133	0.94741370575979	-0.0138199166749661	Phospho
WWC2	0.950525807665072	-0.0128559685308572	Phospho
SLC7A4	0.950788617059332	0.0128125772432966	Phospho
SUPT5H	0.958989677425224	0.0103074935439486	Phospho
CDKN1A	0.960743446852652	-0.0100728559916026	Phospho
MECOM	0.961270456797801	-0.00996330797805629	Phospho
HIST1H1E	0.962692279548055	-0.00962661058233648	Phospho
CXCR4	0.963056411352856	-0.00953863831255126	Phospho
CYBRD1	0.964845241300424	0.00926619047575401	Phospho
MICAL3	0.965456278581659	-0.00920815604008762	Phospho
SPAG9	0.966312682555111	0.0090629215973192	Phospho
ZNF358	0.969373551778741	-0.00829769049872841	Phospho
PHF1	0.969693856735374	0.00827081093946326	Phospho
SLC35A5	0.969772750544027	-0.00827081093946326	Phospho
COG7	0.970601424805094	-0.00809880463016269	Phospho
