Metabolite	feature_identifier	Edge_Type	Display_Name
HMDB0124816	Row.272_60298	mz_met	mz431.1727
HMDB0124817	Row.272_60298	mz_met	mz431.1727
HMDB0124828	Row.272_60298	mz_met	mz431.1727
HMDB0124911	Row.272_60298	mz_met	mz431.1727
HMDB0124912	Row.272_60298	mz_met	mz431.1727
HMDB0124913	Row.272_60298	mz_met	mz431.1727
HMDB0124914	Row.272_60298	mz_met	mz431.1727
HMDB0124915	Row.272_60298	mz_met	mz431.1727
HMDB0125800	Row.272_60298	mz_met	mz431.1727
HMDB0130099	Row.272_60298	mz_met	mz431.1727
HMDB0130100	Row.272_60298	mz_met	mz431.1727
HMDB0130288	Row.272_60298	mz_met	mz431.1727
HMDB0130289	Row.272_60298	mz_met	mz431.1727
HMDB0130290	Row.272_60298	mz_met	mz431.1727
HMDB0130291	Row.272_60298	mz_met	mz431.1727
HMDB0130292	Row.272_60298	mz_met	mz431.1727

HMDB0133480	Row.272_60298	mz_met	mz431.1727
HMDB0133481	Row.272_60298	mz_met	mz431.1727
HMDB0133492	Row.272_60298	mz_met	mz431.1727
HMDB0133513	Row.272_60298	mz_met	mz431.1727
HMDB0133514	Row.272_60298	mz_met	mz431.1727
HMDB0133520	Row.272_60298	mz_met	mz431.1727
HMDB0133527	Row.272_60298	mz_met	mz431.1727
HMDB0133537	Row.272_60298	mz_met	mz431.1727
HMDB0035665	Row.272_60298	mz_met	mz431.1727
HMDB0062376	Row.272_60298	mz_met	mz431.1727
HMDB0040973	Row.272_60298	mz_met	mz431.1727
HMDB0031698	Row.272_60298	mz_met	mz431.1727
HMDB0240249	Row.349_18900	mz_met	mz545.215
HMDB0062316	Row.349_18900	mz_met	mz545.215
HMDB0062320	Row.349_18900	mz_met	mz545.215
HMDB0114743	Row.349_18900	mz_met	mz545.215
HMDB0114744	Row.349_18900	mz_met	mz545.215
HMDB0030351	Row.349_18900	mz_met	mz545.215
HMDB0240285	Row.349_18900	mz_met	mz545.215
HMDB0013163	Row.349_18900	mz_met	mz545.215
HMDB0032049	Row.349_18900	mz_met	mz545.215
HMDB0059802	Row.349_18900	mz_met	mz545.215
HMDB0059803	Row.349_18900	mz_met	mz545.215
HMDB0030260	Row.1392_32976	mz_met	mz317.18
HMDB0030360	Row.1392_32976	mz_met	mz317.18
HMDB0034778	Row.1392_32976	mz_met	mz317.18
HMDB0061944	Row.1392_32976	mz_met	mz317.18
HMDB0033529	Row.159_60284	mz_met	mz165.1394
HMDB0040173	Row.159_60284	mz_met	mz165.1394
HMDB0014698	Row.353_17175	mz_met	mz377.1331
HMDB0060831	Row.353_17175	mz_met	mz377.1331
HMDB0060950	Row.353_17175	mz_met	mz377.1331
HMDB0015568	Row.353_17175	mz_met	mz377.1331
HMDB0029008	Row.353_17175	mz_met	mz377.1331
HMDB0029134	Row.353_17175	mz_met	mz377.1331
HMDB0033463	Row.353_17175	mz_met	mz377.1331
HMDB0139553	Row.353_17175	mz_met	mz377.1331
HMDB0139638	Row.353_17175	mz_met	mz377.1331
HMDB0001412	Row.120_22899	mz_met	mz627.2178
HMDB0030567	Row.120_22899	mz_met	mz627.2178
HMDB0032806	Row.120_22899	mz_met	mz627.2178
HMDB0033586	Row.120_22899	mz_met	mz627.2178
HMDB0033787	Row.120_22899	mz_met	mz627.2178
HMDB0037086	Row.120_22899	mz_met	mz627.2178
HMDB0040936	Row.120_22899	mz_met	mz627.2178
HMDB0041645	Row.120_22899	mz_met	mz627.2178
HMDB0041650	Row.120_22899	mz_met	mz627.2178
HMDB0041672	Row.120_22899	mz_met	mz627.2178
HMDB0041682	Row.120_22899	mz_met	mz627.2178
HMDB0041694	Row.120_22899	mz_met	mz627.2178
HMDB0041697	Row.120_22899	mz_met	mz627.2178
HMDB0041700	Row.120_22899	mz_met	mz627.2178
HMDB0041703	Row.120_22899	mz_met	mz627.2178
HMDB0126601	Row.120_22899	mz_met	mz627.2178
HMDB0126602	Row.120_22899	mz_met	mz627.2178
HMDB0126603	Row.120_22899	mz_met	mz627.2178
HMDB0126605	Row.120_22899	mz_met	mz627.2178
HMDB0126606	Row.120_22899	mz_met	mz627.2178
HMDB0126608	Row.120_22899	mz_met	mz627.2178
HMDB0129577	Row.120_22899	mz_met	mz627.2178
HMDB0130638	Row.120_22899	mz_met	mz627.2178
HMDB0130639	Row.120_22899	mz_met	mz627.2178
HMDB0130640	Row.120_22899	mz_met	mz627.2178
HMDB0130641	Row.120_22899	mz_met	mz627.2178
HMDB0130643	Row.120_22899	mz_met	mz627.2178
HMDB0061067	Row.120_22899	mz_met	mz627.2178
HMDB0030694	Row.120_22899	mz_met	mz627.2178
HMDB0033691	Row.120_22899	mz_met	mz627.2178
HMDB0037485	Row.120_22899	mz_met	mz627.2178
HMDB0038778	Row.120_22899	mz_met	mz627.2178
HMDB0040412	Row.120_22899	mz_met	mz627.2178
HMDB0126604	Row.120_22899	mz_met	mz627.2178

HMDB0130372	Row.120_22899	mz_met	mz627.2178
HMDB0130774	Row.120_22899	mz_met	mz627.2178
HMDB0131340	Row.120_22899	mz_met	mz627.2178
HMDB0133298	Row.120_22899	mz_met	mz627.2178
HMDB0133973	Row.120_22899	mz_met	mz627.2178
HMDB0135231	Row.120_22899	mz_met	mz627.2178
HMDB0135233	Row.120_22899	mz_met	mz627.2178
HMDB0135234	Row.120_22899	mz_met	mz627.2178
HMDB0135235	Row.120_22899	mz_met	mz627.2178
HMDB0135236	Row.120_22899	mz_met	mz627.2178
HMDB0135237	Row.120_22899	mz_met	mz627.2178
HMDB0135238	Row.120_22899	mz_met	mz627.2178
HMDB0140291	Row.120_22899	mz_met	mz627.2178
HMDB0038073	Row.36_51026	mz_met	mz183.139
HMDB0032443	Row.36_51026	mz_met	mz183.139
HMDB0059736	Row.36_51026	mz_met	mz183.139
HMDB0061654	Row.36_51026	mz_met	mz183.139
HMDB0031062	Row.36_51026	mz_met	mz183.139
HMDB0031063	Row.36_51026	mz_met	mz183.139
HMDB0031087	Row.36_51026	mz_met	mz183.139
HMDB0031272	Row.36_51026	mz_met	mz183.139
HMDB0031406	Row.36_51026	mz_met	mz183.139
HMDB0031691	Row.36_51026	mz_met	mz183.139
HMDB0031843	Row.36_51026	mz_met	mz183.139
HMDB0032308	Row.36_51026	mz_met	mz183.139
HMDB0032320	Row.36_51026	mz_met	mz183.139
HMDB0032396	Row.36_51026	mz_met	mz183.139
HMDB0032404	Row.36_51026	mz_met	mz183.139
HMDB0032453	Row.36_51026	mz_met	mz183.139
HMDB0032461	Row.36_51026	mz_met	mz183.139
HMDB0032489	Row.36_51026	mz_met	mz183.139
HMDB0032534	Row.36_51026	mz_met	mz183.139
HMDB0033371	Row.36_51026	mz_met	mz183.139
HMDB0033724	Row.36_51026	mz_met	mz183.139
HMDB0034428	Row.36_51026	mz_met	mz183.139
HMDB0034429	Row.36_51026	mz_met	mz183.139
HMDB0036140	Row.36_51026	mz_met	mz183.139
HMDB0036784	Row.36_51026	mz_met	mz183.139
HMDB0037106	Row.36_51026	mz_met	mz183.139
HMDB0037185	Row.36_51026	mz_met	mz183.139
HMDB0037225	Row.36_51026	mz_met	mz183.139
HMDB0037309	Row.36_51026	mz_met	mz183.139
HMDB0038273	Row.36_51026	mz_met	mz183.139
HMDB0038274	Row.36_51026	mz_met	mz183.139
HMDB0038277	Row.36_51026	mz_met	mz183.139
HMDB0038278	Row.36_51026	mz_met	mz183.139
HMDB0038311	Row.36_51026	mz_met	mz183.139

HMDB0038906	Row.36_51026	mz_met	mz183.139
HMDB0040593	Row.36_51026	mz_met	mz183.139
HMDB0037213	Row.36_51026	mz_met	mz183.139
HMDB0061795	Row.36_51026	mz_met	mz183.139
HMDB0061796	Row.36_51026	mz_met	mz183.139
HMDB0061797	Row.36_51026	mz_met	mz183.139
HMDB0061798	Row.36_51026	mz_met	mz183.139
HMDB0061799	Row.36_51026	mz_met	mz183.139
HMDB0061800	Row.36_51026	mz_met	mz183.139
HMDB0061801	Row.36_51026	mz_met	mz183.139
HMDB0031415	Row.36_51026	mz_met	mz183.139
HMDB0037777	Row.36_51026	mz_met	mz183.139
HMDB0061920	Row.36_51026	mz_met	mz183.139
HMDB0062280	Row.823_1344	mz_met	mz236.8665
HMDB0062285	Row.823_1344	mz_met	mz236.8665
HMDB0005784	Row.1299_58759	mz_met	mz135.0446
HMDB0030570	Row.1299_58759	mz_met	mz135.0446
HMDB0032012	Row.1299_58759	mz_met	mz135.0446
HMDB0034158	Row.1299_58759	mz_met	mz135.0446
HMDB0037724	Row.1299_58759	mz_met	mz135.0446
HMDB0037728	Row.1299_58759	mz_met	mz135.0446
HMDB0059966	Row.1299_58759	mz_met	mz135.0446
HMDB0125534	Row.1299_58759	mz_met	mz135.0446
HMDB0126617	Row.1299_58759	mz_met	mz135.0446
HMDB0131231	Row.1299_58759	mz_met	mz135.0446
HMDB0131232	Row.1299_58759	mz_met	mz135.0446
HMDB0131479	Row.1299_58759	mz_met	mz135.0446
HMDB0135785	Row.1299_58759	mz_met	mz135.0446
HMDB0000209	Row.1299_58759	mz_met	mz135.0446
HMDB0002340	Row.1299_58759	mz_met	mz135.0446
HMDB0003767	Row.1299_58759	mz_met	mz135.0446
HMDB0029635	Row.1299_58759	mz_met	mz135.0446
HMDB0029686	Row.1299_58759	mz_met	mz135.0446
HMDB0031459	Row.1299_58759	mz_met	mz135.0446
HMDB0032400	Row.1299_58759	mz_met	mz135.0446
HMDB0032568	Row.1299_58759	mz_met	mz135.0446
HMDB0032603	Row.1299_58759	mz_met	mz135.0446
HMDB0033128	Row.1299_58759	mz_met	mz135.0446
HMDB0033766	Row.1299_58759	mz_met	mz135.0446
HMDB0033968	Row.1299_58759	mz_met	mz135.0446
HMDB0038176	Row.1299_58759	mz_met	mz135.0446
HMDB0040638	Row.1299_58759	mz_met	mz135.0446
HMDB0040733	Row.1299_58759	mz_met	mz135.0446
HMDB0041485	Row.1299_58759	mz_met	mz135.0446
HMDB0062810	Row.1299_58759	mz_met	mz135.0446
HMDB0124942	Row.1299_58759	mz_met	mz135.0446
HMDB0125535	Row.1299_58759	mz_met	mz135.0446
HMDB0126385	Row.1299_58759	mz_met	mz135.0446
HMDB0006853	Row.1299_58759	mz_met	mz135.0446

HMDB0013785	Row.1299_58759	mz_met	mz135.0446
HMDB0031584	Row.194_14373	mz_met	mz593.2254
HMDB0039150	Row.194_14373	mz_met	mz593.2254
HMDB0014619	Row.194_14373	mz_met	mz593.2254
HMDB0004400	Row.194_14373	mz_met	mz593.2254
HMDB0059771	Row.194_14373	mz_met	mz593.2254
HMDB0034217	Row.194_14373	mz_met	mz593.2254
HMDB0035197	Row.194_14373	mz_met	mz593.2254
HMDB0034151	Row.201_54042	mz_met	mz187.1703
HMDB0031450	Row.201_54042	mz_met	mz187.1703
HMDB0061806	Row.201_54042	mz_met	mz187.1703
HMDB0062604	Row.201_54042	mz_met	mz187.1703
HMDB0029595	Row.201_54042	mz_met	mz187.1703
HMDB0030301	Row.201_54042	mz_met	mz187.1703
HMDB0030302	Row.201_54042	mz_met	mz187.1703
HMDB0031416	Row.201_54042	mz_met	mz187.1703
HMDB0031556	Row.201_54042	mz_met	mz187.1703
HMDB0042013	Row.1027_42642	mz_met	mz149.0605
HMDB0030755	Row.1027_42642	mz_met	mz149.0605
HMDB0030922	Row.1027_42642	mz_met	mz149.0605
HMDB0037245	Row.1027_42642	mz_met	mz149.0605
HMDB0037246	Row.1027_42642	mz_met	mz149.0605
HMDB0038325	Row.1027_42642	mz_met	mz149.0605
HMDB0126599	Row.1027_42642	mz_met	mz149.0605
HMDB0126607	Row.1027_42642	mz_met	mz149.0605
HMDB0130642	Row.1027_42642	mz_met	mz149.0605
HMDB0029680	Row.1027_42642	mz_met	mz149.0605
HMDB0030472	Row.1027_42642	mz_met	mz149.0605
HMDB0030473	Row.1027_42642	mz_met	mz149.0605
HMDB0032252	Row.1027_42642	mz_met	mz149.0605
HMDB0032921	Row.1027_42642	mz_met	mz149.0605
HMDB0037729	Row.1027_42642	mz_met	mz149.0605
HMDB0038925	Row.1027_42642	mz_met	mz149.0605
HMDB0059963	Row.1027_42642	mz_met	mz149.0605
HMDB0125521	Row.1027_42642	mz_met	mz149.0605
HMDB0125531	Row.1027_42642	mz_met	mz149.0605
HMDB0125541	Row.1027_42642	mz_met	mz149.0605
HMDB0126600	Row.1027_42642	mz_met	mz149.0605
HMDB0131223	Row.1027_42642	mz_met	mz149.0605
HMDB0000764	Row.1027_42642	mz_met	mz149.0605
HMDB0002097	Row.1027_42642	mz_met	mz149.0605
HMDB0002222	Row.1027_42642	mz_met	mz149.0605
HMDB0002237	Row.1027_42642	mz_met	mz149.0605
HMDB0003654	Row.1027_42642	mz_met	mz149.0605
HMDB0011743	Row.1027_42642	mz_met	mz149.0605
HMDB0013744	Row.1027_42642	mz_met	mz149.0605
HMDB0031310	Row.1027_42642	mz_met	mz149.0605
HMDB0032073	Row.1027_42642	mz_met	mz149.0605
HMDB0032075	Row.1027_42642	mz_met	mz149.0605
HMDB0032569	Row.1027_42642	mz_met	mz149.0605
HMDB0032570	Row.1027_42642	mz_met	mz149.0605

HMDB0032592	Row.1027_42642	mz_met	mz149.0605
HMDB0032617	Row.1027_42642	mz_met	mz149.0605
HMDB0033967	Row.1027_42642	mz_met	mz149.0605
HMDB0033970	Row.1027_42642	mz_met	mz149.0605
HMDB0037715	Row.1027_42642	mz_met	mz149.0605
HMDB0038355	Row.1027_42642	mz_met	mz149.0605
HMDB0040428	Row.1027_42642	mz_met	mz149.0605
HMDB0040925	Row.1027_42642	mz_met	mz149.0605
HMDB0059824	Row.1027_42642	mz_met	mz149.0605
HMDB0062349	Row.1027_42642	mz_met	mz149.0605
HMDB0125532	Row.1027_42642	mz_met	mz149.0605
HMDB0134026	Row.1027_42642	mz_met	mz149.0605
HMDB0134027	Row.1027_42642	mz_met	mz149.0605
HMDB0135239	Row.1027_42642	mz_met	mz149.0605
HMDB0135276	Row.1027_42642	mz_met	mz149.0605
HMDB0135277	Row.1027_42642	mz_met	mz149.0605
HMDB0135278	Row.1027_42642	mz_met	mz149.0605
HMDB0135279	Row.1027_42642	mz_met	mz149.0605
HMDB0135280	Row.1027_42642	mz_met	mz149.0605
HMDB0135281	Row.1027_42642	mz_met	mz149.0605
HMDB0135644	Row.1027_42642	mz_met	mz149.0605
HMDB0034240	Row.1027_42642	mz_met	mz149.0605
HMDB0041188	Row.556_1625	mz_met	mz284.9169
HMDB0060346	Row.556_1625	mz_met	mz284.9169
HMDB0060369	Row.556_1625	mz_met	mz284.9169
HMDB0001069	Row.1387_21054	mz_met	mz715.271
HMDB0030573	Row.1387_21054	mz_met	mz715.271
HMDB0030709	Row.1387_21054	mz_met	mz715.271
HMDB0035467	Row.1387_21054	mz_met	mz715.271
HMDB0035698	Row.1387_21054	mz_met	mz715.271
HMDB0035789	Row.1387_21054	mz_met	mz715.271
HMDB0036837	Row.1387_21054	mz_met	mz715.271
HMDB0038113	Row.1387_21054	mz_met	mz715.271
HMDB0041276	Row.1387_21054	mz_met	mz715.271
HMDB0129247	Row.1387_21054	mz_met	mz715.271
HMDB0129248	Row.1387_21054	mz_met	mz715.271
HMDB0129249	Row.1387_21054	mz_met	mz715.271
HMDB0129250	Row.1387_21054	mz_met	mz715.271
HMDB0129251	Row.1387_21054	mz_met	mz715.271
HMDB0129252	Row.1387_21054	mz_met	mz715.271
HMDB0133425	Row.1387_21054	mz_met	mz715.271
HMDB0133426	Row.1387_21054	mz_met	mz715.271
HMDB0133427	Row.1387_21054	mz_met	mz715.271
HMDB0133452	Row.1387_21054	mz_met	mz715.271
HMDB0000489	Row.1387_21054	mz_met	mz715.271
HMDB0040670	Row.1387_21054	mz_met	mz715.271
HMDB0125543	Row.1387_21054	mz_met	mz715.271
HMDB0125544	Row.1387_21054	mz_met	mz715.271
HMDB0125545	Row.1387_21054	mz_met	mz715.271
HMDB0125546	Row.1387_21054	mz_met	mz715.271
HMDB0125547	Row.1387_21054	mz_met	mz715.271
HMDB0125548	Row.1387_21054	mz_met	mz715.271
HMDB0129031	Row.1387_21054	mz_met	mz715.271
HMDB0129032	Row.1387_21054	mz_met	mz715.271
HMDB0129033	Row.1387_21054	mz_met	mz715.271
HMDB0129034	Row.1387_21054	mz_met	mz715.271
HMDB0129035	Row.1387_21054	mz_met	mz715.271
HMDB0129036	Row.1387_21054	mz_met	mz715.271
HMDB0129037	Row.1387_21054	mz_met	mz715.271

HMDB0129038	Row.1387_21054	mz_met	mz715.271
HMDB0141131	Row.1387_21054	mz_met	mz715.271
HMDB0000651	Row.348_30939	mz_met	mz296.224
HMDB0062631	Row.348_30939	mz_met	mz296.224
HMDB0030275	Row.348_30939	mz_met	mz296.224
HMDB0135577	Row.214_17445	mz_met	mz530.1992
HMDB0000651	Row.1193_33481	mz_met	mz314.2344
HMDB0062631	Row.1193_33481	mz_met	mz314.2344
HMDB0006555	Row.1049_2433	mz_met	mz165.0191
HMDB0030802	Row.1049_2433	mz_met	mz165.0191
HMDB0033648	Row.1049_2433	mz_met	mz165.0191
HMDB0125005	Row.1049_2433	mz_met	mz165.0191
HMDB0125026	Row.1049_2433	mz_met	mz165.0191
HMDB0125027	Row.1049_2433	mz_met	mz165.0191
HMDB0125041	Row.1049_2433	mz_met	mz165.0191
HMDB0125042	Row.1049_2433	mz_met	mz165.0191
HMDB0125056	Row.1049_2433	mz_met	mz165.0191
HMDB0125057	Row.1049_2433	mz_met	mz165.0191
HMDB0125071	Row.1049_2433	mz_met	mz165.0191
HMDB0125072	Row.1049_2433	mz_met	mz165.0191
HMDB0126496	Row.1049_2433	mz_met	mz165.0191
HMDB0126497	Row.1049_2433	mz_met	mz165.0191
HMDB0126498	Row.1049_2433	mz_met	mz165.0191
HMDB0128202	Row.1049_2433	mz_met	mz165.0191
HMDB0129284	Row.1049_2433	mz_met	mz165.0191
HMDB0129291	Row.1049_2433	mz_met	mz165.0191
HMDB0130268	Row.1049_2433	mz_met	mz165.0191
HMDB0131772	Row.1049_2433	mz_met	mz165.0191
HMDB0131919	Row.1049_2433	mz_met	mz165.0191
HMDB0131920	Row.1049_2433	mz_met	mz165.0191
HMDB0131921	Row.1049_2433	mz_met	mz165.0191
HMDB0132205	Row.1049_2433	mz_met	mz165.0191
HMDB0132213	Row.1049_2433	mz_met	mz165.0191
HMDB0138022	Row.1049_2433	mz_met	mz165.0191
HMDB0138043	Row.1049_2433	mz_met	mz165.0191
HMDB0001866	Row.1049_2433	mz_met	mz165.0191
HMDB0013198	Row.1049_2433	mz_met	mz165.0191
HMDB0029650	Row.1049_2433	mz_met	mz165.0191
HMDB0125522	Row.1049_2433	mz_met	mz165.0191
HMDB0125542	Row.1049_2433	mz_met	mz165.0191
HMDB0126480	Row.1049_2433	mz_met	mz165.0191
HMDB0130405	Row.1049_2433	mz_met	mz165.0191

HMDB0130407	Row.1049_2433	mz_met	mz165.0191
HMDB0130408	Row.1049_2433	mz_met	mz165.0191
HMDB0130482	Row.1049_2433	mz_met	mz165.0191
HMDB0140912	Row.1049_2433	mz_met	mz165.0191
HMDB0002107	Row.1049_2433	mz_met	mz165.0191
HMDB0002334	Row.1049_2433	mz_met	mz165.0191
HMDB0002428	Row.1049_2433	mz_met	mz165.0191
HMDB0032613	Row.1049_2433	mz_met	mz165.0191
HMDB0061917	Row.1049_2433	mz_met	mz165.0191
HMDB0014413	Row.797_28944	mz_met	mz295.1594
HMDB0015070	Row.797_28944	mz_met	mz295.1594
HMDB0002362	Row.797_28944	mz_met	mz295.1594
HMDB0006284	Row.797_28944	mz_met	mz295.1594
HMDB0010346	Row.772_13434	mz_met	mz412.4046
HMDB0030115	Row.602_21058	mz_met	mz705.2681
HMDB0033068	Row.602_21058	mz_met	mz705.2681
HMDB0033082	Row.602_21058	mz_met	mz705.2681
HMDB0038304	Row.602_21058	mz_met	mz705.2681
HMDB0041438	Row.602_21058	mz_met	mz705.2681
HMDB0015252	Row.602_21058	mz_met	mz705.2681
HMDB0009047	Row.117_14781	mz_met	mz412.8128
HMDB0009080	Row.117_14781	mz_met	mz412.8128
HMDB0009112	Row.117_14781	mz_met	mz412.8128
HMDB0009239	Row.117_14781	mz_met	mz412.8128
HMDB0009271	Row.117_14781	mz_met	mz412.8128
HMDB0009303	Row.117_14781	mz_met	mz412.8128
HMDB0009495	Row.117_14781	mz_met	mz412.8128
HMDB0009527	Row.117_14781	mz_met	mz412.8128
HMDB0009559	Row.117_14781	mz_met	mz412.8128
HMDB0009720	Row.117_14781	mz_met	mz412.8128
HMDB0009751	Row.117_14781	mz_met	mz412.8128
HMDB0009752	Row.117_14781	mz_met	mz412.8128
HMDB0113984	Row.117_14781	mz_met	mz412.8128
HMDB0114004	Row.117_14781	mz_met	mz412.8128
HMDB0114030	Row.117_14781	mz_met	mz412.8128
HMDB0114057	Row.117_14781	mz_met	mz412.8128
HMDB0114085	Row.117_14781	mz_met	mz412.8128
HMDB0114195	Row.117_14781	mz_met	mz412.8128
HMDB0114223	Row.117_14781	mz_met	mz412.8128
HMDB0114251	Row.117_14781	mz_met	mz412.8128
HMDB0114418	Row.117_14781	mz_met	mz412.8128
HMDB0114443	Row.117_14781	mz_met	mz412.8128
HMDB0114444	Row.117_14781	mz_met	mz412.8128
HMDB0114471	Row.117_14781	mz_met	mz412.8128
HMDB0114635	Row.117_14781	mz_met	mz412.8128
HMDB0040418	Row.1127_1024	mz_met	mz261.1506
HMDB0040781	Row.1127_1024	mz_met	mz261.1506
HMDB0030148	Row.1127_1024	mz_met	mz261.1506
HMDB0036979	Row.1127_1024	mz_met	mz261.1506
HMDB0040755	Row.1127_1024	mz_met	mz261.1506
HMDB0041229	Row.1127_1024	mz_met	mz261.1506
HMDB0133034	Row.1127_1024	mz_met	mz261.1506
HMDB0133061	Row.1127_1024	mz_met	mz261.1506
HMDB0031736	Row.1127_1024	mz_met	mz261.1506
HMDB0035612	Row.1127_1024	mz_met	mz261.1506
HMDB0035965	Row.1127_1024	mz_met	mz261.1506
HMDB0036108	Row.1127_1024	mz_met	mz261.1506
HMDB0036589	Row.1127_1024	mz_met	mz261.1506
HMDB0036769	Row.1127_1024	mz_met	mz261.1506
HMDB0038147	Row.1127_1024	mz_met	mz261.1506
HMDB0059863	Row.1127_1024	mz_met	mz261.1506
HMDB0030572	Row.1127_1024	mz_met	mz261.1506
HMDB0030838	Row.1127_1024	mz_met	mz261.1506
HMDB0031313	Row.1127_1024	mz_met	mz261.1506
HMDB0039274	Row.1127_1024	mz_met	mz261.1506
HMDB0039356	Row.1127_1024	mz_met	mz261.1506
HMDB0015583	Row.981_30658	mz_met	mz309.139
HMDB0033123	Row.981_30658	mz_met	mz309.139
HMDB0030785	Row.1019_13255	mz_met	mz385.1436
HMDB0034915	Row.1019_13255	mz_met	mz385.1436
HMDB0036689	Row.1019_13255	mz_met	mz385.1436
HMDB0032010	Row.1019_13255	mz_met	mz385.1436
HMDB0032011	Row.1019_13255	mz_met	mz385.1436
HMDB0032895	Row.1019_13255	mz_met	mz385.1436
HMDB0033981	Row.1019_13255	mz_met	mz385.1436
HMDB0034999	Row.1019_13255	mz_met	mz385.1436
HMDB0036895	Row.1019_13255	mz_met	mz385.1436
HMDB0040989	Row.1019_13255	mz_met	mz385.1436
HMDB0060094	Row.1019_13255	mz_met	mz385.1436
HMDB0014507	Row.1019_13255	mz_met	mz385.1436
HMDB0060610	Row.1019_13255	mz_met	mz385.1436
HMDB0000821	Row.1019_13255	mz_met	mz385.1436
HMDB0000859	Row.1019_13255	mz_met	mz385.1436
HMDB0011723	Row.1019_13255	mz_met	mz385.1436
HMDB0013245	Row.1019_13255	mz_met	mz385.1436
HMDB0013292	Row.1019_13255	mz_met	mz385.1436
HMDB0032388	Row.1019_13255	mz_met	mz385.1436
HMDB0034250	Row.1019_13255	mz_met	mz385.1436
HMDB0060366	Row.1019_13255	mz_met	mz385.1436
HMDB0060389	Row.1019_13255	mz_met	mz385.1436
HMDB0060758	Row.1019_13255	mz_met	mz385.1436
HMDB0032412	Row.1019_13255	mz_met	mz385.1436
HMDB0032582	Row.1019_13255	mz_met	mz385.1436
HMDB0034446	Row.1019_13255	mz_met	mz385.1436
HMDB0001424	Row.1019_13255	mz_met	mz385.1436
HMDB0004186	Row.1019_13255	mz_met	mz385.1436
HMDB0062406	Row.1019_13255	mz_met	mz385.1436
HMDB0002169	Row.1019_13255	mz_met	mz385.1436
HMDB0030406	Row.1019_13255	mz_met	mz385.1436
HMDB0034324	Row.1019_13255	mz_met	mz385.1436
HMDB0012260	Row.181_1441	mz_met	mz276.885
HMDB0000623	Row.457_46636	mz_met	mz229.1449
HMDB0030143	Row.457_46636	mz_met	mz229.1449
HMDB0041613	Row.457_46636	mz_met	mz229.1449
HMDB0041614	Row.457_46636	mz_met	mz229.1449
HMDB0031062	Row.457_46636	mz_met	mz229.1449
HMDB0031063	Row.457_46636	mz_met	mz229.1449
HMDB0031087	Row.457_46636	mz_met	mz229.1449
HMDB0031272	Row.457_46636	mz_met	mz229.1449
HMDB0031406	Row.457_46636	mz_met	mz229.1449
HMDB0031691	Row.457_46636	mz_met	mz229.1449
HMDB0031843	Row.457_46636	mz_met	mz229.1449
HMDB0032308	Row.457_46636	mz_met	mz229.1449
HMDB0032320	Row.457_46636	mz_met	mz229.1449
HMDB0032396	Row.457_46636	mz_met	mz229.1449
HMDB0032404	Row.457_46636	mz_met	mz229.1449
HMDB0032453	Row.457_46636	mz_met	mz229.1449
HMDB0032461	Row.457_46636	mz_met	mz229.1449
HMDB0032489	Row.457_46636	mz_met	mz229.1449
HMDB0032534	Row.457_46636	mz_met	mz229.1449
HMDB0033371	Row.457_46636	mz_met	mz229.1449
HMDB0033724	Row.457_46636	mz_met	mz229.1449
HMDB0034428	Row.457_46636	mz_met	mz229.1449
HMDB0034429	Row.457_46636	mz_met	mz229.1449
HMDB0036140	Row.457_46636	mz_met	mz229.1449
HMDB0036784	Row.457_46636	mz_met	mz229.1449
HMDB0037106	Row.457_46636	mz_met	mz229.1449
HMDB0037185	Row.457_46636	mz_met	mz229.1449
HMDB0037225	Row.457_46636	mz_met	mz229.1449
HMDB0037309	Row.457_46636	mz_met	mz229.1449
HMDB0038273	Row.457_46636	mz_met	mz229.1449
HMDB0038274	Row.457_46636	mz_met	mz229.1449
HMDB0038277	Row.457_46636	mz_met	mz229.1449
HMDB0038278	Row.457_46636	mz_met	mz229.1449
HMDB0038311	Row.457_46636	mz_met	mz229.1449

HMDB0038906	Row.457_46636	mz_met	mz229.1449
HMDB0040593	Row.457_46636	mz_met	mz229.1449
HMDB0004980	Row.457_46636	mz_met	mz229.1449
HMDB0010726	Row.457_46636	mz_met	mz229.1449
HMDB0012183	Row.457_46636	mz_met	mz229.1449
HMDB0029358	Row.457_46636	mz_met	mz229.1449
HMDB0029859	Row.457_46636	mz_met	mz229.1449
HMDB0030031	Row.457_46636	mz_met	mz229.1449
HMDB0031002	Row.457_46636	mz_met	mz229.1449
HMDB0031003	Row.457_46636	mz_met	mz229.1449
HMDB0031297	Row.457_46636	mz_met	mz229.1449
HMDB0031362	Row.457_46636	mz_met	mz229.1449
HMDB0031440	Row.457_46636	mz_met	mz229.1449
HMDB0031441	Row.457_46636	mz_met	mz229.1449
HMDB0032119	Row.457_46636	mz_met	mz229.1449
HMDB0032275	Row.457_46636	mz_met	mz229.1449
HMDB0032393	Row.457_46636	mz_met	mz229.1449
HMDB0032452	Row.457_46636	mz_met	mz229.1449
HMDB0033203	Row.457_46636	mz_met	mz229.1449
HMDB0033377	Row.457_46636	mz_met	mz229.1449
HMDB0034427	Row.457_46636	mz_met	mz229.1449
HMDB0034581	Row.457_46636	mz_met	mz229.1449
HMDB0034880	Row.457_46636	mz_met	mz229.1449
